Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
27,2017,Nico Siragusa\SiraNi00,OG,,San Diego State,College Stats,6-4,319,5.35,32.0,28,110,7.71,4.56,Baltimore Ravens / 4th / 122nd pick / 2017
28,2017,David Sharpe\SharDa02,OT,1,Florida,College Stats,6-6,343,5.44,20.5,19,97,7.87,4.78,Oakland Raiders / 4th / 129th pick / 2017
29,2017,Justin Senior\SeniJu00,OT,,Mississippi State,College Stats,6-5,331,5.55,23.0,,98,8.19,5.06,Seattle Seahawks / 6th / 210th pick / 2017
30,2017,Ricky Seals-Jones\SealRi00,WR,1,Texas A&M,College Stats,6-5,243,4.69,28.0,17,121,7.46,4.33,
31,2017,Artavis Scott\ScotAr00,WR,,Clemson,College Stats,5-10,193,4.61,31.0,13,116,7.19,4.49,
32,2017,Curtis Samuel\SamuCu00,WR,2,Ohio State,College Stats,5-11,196,4.31,37.0,18,119,7.09,4.33,Carolina Panthers / 2nd / 40th pick / 2017
33,2017,Seth Russell\RussSe00,QB,,Baylor,College Stats,6-3,213,,,,,,,
34,2017,Cooper Rush\RushCo00,QB,0,Central Michigan,College Stats,6-3,228,4.93,27.0,,105,7.23,4.47,
35,2017,Travis Rudolph\RudoTr00,WR,1,Florida State,College Stats,6-0,189,4.65,31.5,12,114,6.93,4.46,
36,2017,John Ross\RossJo00,WR,0,Washington,College Stats,5-11,188,4.22,37.0,,133,,,Cincinnati Bengals / 1st / 9th pick / 2017
37,2017,Fred Ross\RossFr00,WR,,Mississippi State,College Stats,6-1,213,4.51,35.0,10,113,6.99,4.28,
38,2017,Sam Rogers\RogeSa00,FB,,Virginia Tech,College Stats,5-10,231,4.93,32.0,19,114,7.27,4.34,Los Angeles Rams / 6th / 206th pick / 2017
39,2017,Darreus Rogers\RogeDa02,WR,,Southern California,College Stats,6-1,216,,26.5,8,112,7.22,4.54,
40,2017,Jalen Robinette\RobiJa02,WR,,Air Force,College Stats,6-3,220,4.62,31.5,13,120,6.77,4.46,
41,2017,Cam Robinson\RobiCa00,OT,8,Alabama,College Stats,6-6,322,5.15,26.0,,106,7.81,4.82,Jacksonville Jaguars / 2nd / 34th pick / 2017
42,2017,Michael Roberts\RobeMi01,TE,0,Toledo,College Stats,6-4,270,4.86,30.0,,110,7.05,4.51,Detroit Lions / 4th / 127th pick / 2017
43,2017,Josh Reynolds\ReynJo00,WR,1,Texas A&M,College Stats,6-3,194,4.52,37.0,,124,6.83,4.13,Los Angeles Rams / 4th / 117th pick / 2017
44,2017,Devine Redding\ReddDe00,RB,,Indiana,College Stats,5-8,205,4.76,30.5,16,116,7.18,4.46,
45,2017,Michael Rector\RectMi00,WR,,Stanford,College Stats,6-0,193,4.42,36.5,,129,6.77,4.19,
46,2017,Ryan Ramczyk\RamcRy00,OT,10,Wisconsin,College Stats,6-6,310,,,25,,,,New Orleans Saints / 1st / 32nd pick / 2017
47,2017,James Quick\QuicJa00,WR,,Louisville,College Stats,6-0,186,4.60,31.0,11,115,7.00,4.39,
48,2017,Donnel Pumphrey\PumpDo00,RB,,San Diego State,College Stats,5-8,176,4.48,33.5,5,117,,,Philadelphia Eagles / 4th / 132nd pick / 2017
49,2017,Hayden Plinke\PlinHa00,TE,,Texas-El Paso,College Stats,6-4,264,4.97,28.0,18,109,7.55,4.59,
50,2017,Nathan Peterman\PeteNa00,QB,1,Pittsburgh,College Stats,6-2,226,4.82,31.0,,110,7.14,4.31,Buffalo Bills / 5th / 171st pick / 2017
51,2017,Samaje Perine\PeriSa00,RB,5,Oklahoma,College Stats,5-11,233,4.65,33.0,30,116,7.26,4.37,Washington Redskins / 4th / 114th pick / 2017
52,2017,Zach Pascal\PascZa00,WR,,Old Dominion,College Stats,6-2,219,4.55,36.0,14,126,7.11,4.29,
53,2017,Scott Orndoff\OrndSc00,TE,,Pittsburgh,College Stats,6-5,253,4.84,27.0,17,112,7.37,4.45,
54,2017,Dare Ogunbowale\OgunDa00,RB,0,Wisconsin,College Stats,5-11,213,4.65,35.0,14,120,6.99,4.34,
55,2017,Bradley Northnagel\NortBr01,LS,,California,College Stats,6-2,243,5.30,25.5,,99,,,
56,2017,Speedy Noil\NoilSp00,WR,,Texas A&M,College Stats,5-11,199,,43.5,18,133,,,
57,2017,David Njoku\NjokDa00,TE,2,Miami (FL),College Stats,6-4,246,4.64,37.5,21,133,6.97,4.34,Cleveland Browns / 1st / 29th pick / 2017
58,2017,Taylor Moton\MotoTa00,OT,1,Western Michigan,College Stats,6-5,319,5.18,30.5,23,109,7.73,4.58,Carolina Panthers / 2nd / 64th pick / 2017
59,2017,Drew Morgan\MorgDr00,WR,,Arkansas,College Stats,6-0,190,4.74,30.0,10,112,6.85,4.12,
60,2017,Jeremy McNichols\McNiJe00,RB,0,Boise State,College Stats,5-9,214,4.49,35.5,,121,6.93,4.28,Tampa Bay Buccaneers / 5th / 162nd pick / 2017
61,2017,Isaiah McKenzie\McKeIs00,WR,0,Georgia,College Stats,5-7,173,4.42,36.0,11,123,6.64,4.15,Denver Broncos / 5th / 172nd pick / 2017
62,2017,Elijah McGuire\McGuEl00,RB,3,Louisiana,College Stats,5-10,214,4.53,36.0,15,120,7.26,4.56,New York Jets / 6th / 188th pick / 2017
63,2017,Conor McDermott\McDeCo00,OT,0,UCLA,College Stats,6-8,307,5.18,28.5,,105,7.52,4.58,New England Patriots / 6th / 211th pick / 2017
64,2017,Christian McCaffrey\McCaCh01,RB,9,Stanford,College Stats,5-11,202,4.48,37.5,10,121,6.57,4.22,Carolina Panthers / 1st / 8th pick / 2017
65,2017,Gabe Marks\MarkGa00,WR,,Washington State,College Stats,5-11,189,4.56,29.5,11,117,7.01,4.20,
66,2017,Damien Mama\MamaDa00,OG,,Southern California,College Stats,6-3,334,5.84,24.5,,96,8.51,5.38,
67,2017,Josh Malone\MaloJo00,WR,1,Tennessee,College Stats,6-3,208,4.40,30.5,10,121,7.05,4.19,Cincinnati Bengals / 4th / 128th pick / 2017
68,2017,Patrick Mahomes\MahoPa00,QB,1,Texas Tech,College Stats,6-2,225,4.80,30.0,,114,6.88,4.08,Kansas City Chiefs / 1st / 10th pick / 2017
69,2017,Marlon Mack\MackMa00,RB,4,South Florida,College Stats,5-11,213,4.50,35.5,15,125,,,Indianapolis Colts / 4th / 143rd pick / 2017
70,2017,Keevan Lucas\LucaKe00,WR,,Tulsa,College Stats,5-9,192,4.55,32.5,11,119,7.23,4.43,
71,2017,T.J. Logan\LogaT.00,RB,,North Carolina,College Stats,5-9,196,4.37,33.5,17,121,,,Arizona Cardinals / 5th / 179th pick / 2017
72,2017,Sefo Liufau\LiufSe00,QB,,Colorado,College Stats,6-3,232,5.08,27.0,,105,7.32,4.45,
73,2017,Mitch Leidner\LeidMi00,QB,,Minnesota,College Stats,6-3,226,4.93,34.5,,123,6.96,4.25,
74,2017,Jordan Leggett\LeggJo00,TE,,Clemson,College Stats,6-5,258,,33.0,18,114,7.12,4.33,New York Jets / 5th / 150th pick / 2017
75,2017,Jerome Lane\LaneJe01,WR,,Akron,College Stats,6-2,226,4.60,35.0,16,125,6.87,4.12,
76,2017,Forrest Lamp\LampFo00,OG,,Western Kentucky,College Stats,6-4,309,5.00,27.5,34,111,7.55,4.62,Los Angeles Chargers / 2nd / 38th pick / 2017
77,2017,Trevor Knight\KnigTr00,QB,,Texas A&M,College Stats,6-1,219,4.54,35.5,,125,7.04,4.14,
78,2017,DeShone Kizer\KizeDe00,QB,5,Notre Dame,College Stats,6-4,233,4.83,30.5,,107,7.40,4.53,Cleveland Browns / 2nd / 52nd pick / 2017
79,2017,George Kittle\KittGe00,TE,4,Iowa,College Stats,6-4,247,4.52,35.0,18,132,,,San Francisco 49ers / 5th / 146th pick / 2017
80,2017,Alvin Kamara\KamaAl00,RB,16,Tennessee,College Stats,5-10,214,4.56,39.5,15,131,,,New Orleans Saints / 3rd / 67th pick / 2017
81,2017,Brad Kaaya\KaayBr00,QB,,Miami (FL),College Stats,6-4,214,,,,,,,Detroit Lions / 6th / 215th pick / 2017
82,2017,Aaron Jones\JoneAa00,RB,3,Texas-El Paso,College Stats,5-9,208,4.56,37.5,16,127,6.82,4.20,Green Bay Packers / 5th / 182nd pick / 2017
83,2017,Roderick Johnson\JohnRo06,OT,,Florida State,College Stats,6-7,298,,,,,,,Cleveland Browns / 5th / 160th pick / 2017
84,2017,Dorian Johnson\JohnDo03,OG,,Pittsburgh,College Stats,6-5,300,5.27,30.0,21,114,8.39,5.09,Arizona Cardinals / 4th / 115th pick / 2017
85,2017,Danny Isidora\IsidDa00,OG,1,Miami (FL),College Stats,6-3,306,5.03,29.0,26,94,8.13,4.90,Minnesota Vikings / 5th / 180th pick / 2017
86,2017,Kareem Hunt\HuntKa00,RB,15,Toledo,College Stats,5-10,216,4.62,36.5,18,119,,,Kansas City Chiefs / 3rd / 86th pick / 2017
87,2017,O.J. Howard\HowaO.00,TE,3,Alabama,College Stats,6-6,251,4.51,30.0,22,121,6.85,4.16,Tampa Bay Buccaneers / 1st / 19th pick / 2017
88,2017,Bug Howard\HowaBu00,WR,,North Carolina,College Stats,6-4,221,4.58,37.5,,119,6.95,4.14,
89,2017,Elijah Hood\HoodEl00,RB,0,North Carolina,College Stats,6-0,232,,,18,,,,Oakland Raiders / 7th / 242nd pick / 2017
90,2017,Mack Hollins\HollMa00,WR,2,North Carolina,College Stats,6-4,221,4.53,,,,,,Philadelphia Eagles / 4th / 118th pick / 2017
91,2017,Will Holden\HoldWi00,OT,2,Vanderbilt,College Stats,6-7,311,5.47,28.0,23,111,7.71,4.72,Arizona Cardinals / 5th / 157th pick / 2017
92,2017,Colin Holba\HolbCo00,LS,0,Louisville,College Stats,6-4,248,5.19,28.0,,115,,,Pittsburgh Steelers / 6th / 213th pick / 2017
93,2017,Bucky Hodges\HodgBu00,TE,,Virginia Tech,College Stats,6-6,257,4.57,39.0,18,134,,4.45,Minnesota Vikings / 6th / 201st pick / 2017
94,2017,Brian Hill\HillBr02,RB,1,Wyoming,College Stats,6-1,219,4.54,34.0,15,125,7.03,4.32,Atlanta Falcons / 5th / 156th pick / 2017
95,2017,Cole Hikutini\HikuCo00,TE,0,Louisville,College Stats,6-4,247,,,20,,,,
96,2017,Carlos Henderson\HendCa01,WR,,Louisiana Tech,College Stats,5-11,199,4.46,36.0,13,131,7.18,4.35,Denver Broncos / 3rd / 82nd pick / 2017
97,2017,Keon Hatcher\HatcKe00,WR,,Arkansas,College Stats,6-1,212,4.64,,16,,,,
98,2017,Sean Harlow\HarlSe00,OG,,Oregon State,College Stats,6-4,303,5.15,30.5,26,105,8.16,4.81,Atlanta Falcons / 4th / 136th pick / 2017
99,2017,Chad Hansen\HansCh00,WR,1,California,College Stats,6-2,202,4.53,35.0,11,119,6.74,4.13,New York Jets / 4th / 141st pick / 2017
100,2017,Kenny Golladay\GollKe00,WR,4,Northern Illinois,College Stats,6-4,218,4.50,35.5,18,120,7.00,4.15,Detroit Lions / 3rd / 96th pick / 2017
101,2017,Chris Godwin\GodwCh00,WR,4,Penn State,College Stats,6-1,209,4.42,36.0,19,126,7.01,4.00,Tampa Bay Buccaneers / 3rd / 84th pick / 2017
102,2017,Shelton Gibson\GibsSh00,WR,0,West Virginia,College Stats,5-11,191,4.50,32.0,8,118,6.83,4.20,Philadelphia Eagles / 5th / 166th pick / 2017
103,2017,Avery Gennesy\GennAv00,OG,,Texas A&M,College Stats,6-3,318,5.35,20.0,24,91,8.08,5.00,
104,2017,Antonio Garcia\GarcAn00,OT,,Troy,College Stats,6-6,302,5.15,31.0,24,108,7.98,4.94,New England Patriots / 3rd / 85th pick / 2017
105,2017,Wayne Gallman\GallWa00,RB,4,Clemson,College Stats,6-0,215,4.60,29.5,21,120,7.17,4.28,New York Giants / 4th / 140th pick / 2017
106,2017,Leonard Fournette\FourLe00,RB,8,LSU,College Stats,6-0,240,4.51,28.5,,,,,Jacksonville Jaguars / 1st / 4th pick / 2017
107,2017,D'Onta Foreman\ForeDO00,RB,3,Texas,College Stats,6-0,233,,,18,,,,Houston Texans / 3rd / 89th pick / 2017
108,2017,Isaiah Ford\FordIs00,WR,,Virginia Tech,College Stats,6-1,194,4.61,35.5,14,127,6.94,4.34,Miami Dolphins / 7th / 237th pick / 2017
109,2017,Dan Feeney\FeenDa00,OG,5,Indiana,College Stats,6-4,305,5.24,28.0,26,101,7.52,4.68,Los Angeles Chargers / 3rd / 71st pick / 2017
110,2017,Gerald Everett\EverGe00,TE,3,South Alabama,College Stats,6-3,239,4.62,37.5,22,126,6.99,4.33,Los Angeles Rams / 2nd / 44th pick / 2017
111,2017,Jerod Evans\EvanJe01,QB,,Virginia Tech,College Stats,6-3,232,4.80,26.5,,112,,4.41,
112,2017,Amba Etta-Tawo\EttaAm00,WR,,Syracuse,College Stats,6-1,208,4.49,31.0,14,126,6.95,4.32,
113,2017,Evan Engram\EngrEv00,TE,5,Mississippi,College Stats,6-3,234,4.42,36.0,19,125,6.92,4.23,New York Giants / 1st / 23rd pick / 2017
114,2017,Jermaine Eluemunor\ElueJe00,OG,2,Texas A&M,College Stats,6-4,332,5.22,,34,,,,Baltimore Ravens / 5th / 159th pick / 2017
115,2017,Travin Dural\DuraTr00,WR,,LSU,College Stats,6-1,202,4.57,30.5,,116,7.29,4.55,
116,2017,Malachi Dupre\DuprMa01,WR,,LSU,College Stats,6-2,196,4.52,39.5,11,135,7.19,4.26,Green Bay Packers / 7th / 247th pick / 2017
117,2017,Joshua Dobbs\DobbJo00,QB,,Tennessee,College Stats,6-3,216,4.64,33.0,,122,6.75,4.31,Pittsburgh Steelers / 4th / 135th pick / 2017
118,2017,J.J. Dielman\DielJJ00,OT,,Utah,College Stats,6-5,309,,,27,,,,Cincinnati Bengals / 5th / 176th pick / 2017
119,2017,Matthew Dayes\DayeMa00,RB,0,North Carolina State,College Stats,5-9,205,4.47,28.0,18,109,,,Cleveland Browns / 7th / 252nd pick / 2017
120,2017,Dion Dawkins\DawkDi00,OG,5,Temple,College Stats,6-4,314,5.11,26.0,26,106,7.30,4.78,Buffalo Bills / 2nd / 63rd pick / 2017
121,2017,Robert Davis\DaviRo00,WR,0,Georgia State,College Stats,6-3,219,4.44,41.0,19,136,6.82,4.28,Washington Redskins / 6th / 209th pick / 2017
122,2017,Justin Davis\DaviJu00,RB,0,Southern California,College Stats,6-1,208,,,21,,,,
123,2017,Corey Davis\DaviCo03,WR,3,Western Michigan,College Stats,6-3,209,,,,,,,Tennessee Titans / 1st / 5th pick / 2017
124,2017,Amara Darboh\DarbAm00,WR,1,Michigan,College Stats,6-2,214,4.45,36.0,17,124,,,Seattle Seahawks / 3rd / 106th pick / 2017
125,2017,Darrell Daniels\DaniDa02,TE,0,Washington,College Stats,6-3,247,4.55,32.0,17,116,7.09,4.47,
126,2017,Dalvin Cook\CookDa01,RB,3,Florida State,College Stats,5-10,210,4.49,30.5,22,116,7.27,4.53,Minnesota Vikings / 2nd / 41st pick / 2017
127,2017,James Conner\ConnJa00,RB,1,Pittsburgh,College Stats,6-1,233,4.65,29.0,20,113,,,Pittsburgh Steelers / 3rd / 105th pick / 2017
128,2017,Aviante Collins\CollAv00,OG,0,Texas Christian,College Stats,6-4,295,4.81,,34,,,,
129,2017,Stacy Coley\ColeSt00,WR,0,Miami (FL),College Stats,6-1,195,4.45,34.0,10,122,,,Minnesota Vikings / 7th / 219th pick / 2017
130,2017,Corey Clement\ClemCo00,RB,3,Wisconsin,College Stats,5-10,220,4.68,28.5,19,115,,,
131,2017,Jehu Chesson\ChesJe00,WR,0,Michigan,College Stats,6-3,204,4.47,35.5,10,132,6.70,4.09,Kansas City Chiefs / 4th / 139th pick / 2017
132,2017,Cethan Carter\CartCe00,TE,0,Nebraska,College Stats,6-3,241,4.68,,19,,,,
133,2017,Chris Carson\CarsCh00,RB,2,Oklahoma State,College Stats,6-0,218,4.58,37.0,23,130,,,Seattle Seahawks / 7th / 249th pick / 2017
134,2017,Jake Butt\ButtJa00,TE,,Michigan,College Stats,6-5,246,,,,,,,Denver Broncos / 5th / 145th pick / 2017
135,2017,Collin Buchanan\BuchCo00,OT,,Miami (OH),College Stats,6-5,316,,25.0,23,97,,,
136,2017,Daniel Brunskill\BrunDa00,OT,,San Diego State,College Stats,6-5,273,,28.0,17,106,7.90,4.84,
137,2017,Pharaoh Brown\BrowPh01,TE,0,Oregon,College Stats,6-6,255,,34.0,24,,,,
138,2017,Noah Brown\BrowNo00,WR,0,Ohio State,College Stats,6-2,222,,,19,,7.07,4.33,Dallas Cowboys / 7th / 239th pick / 2017
139,2017,Ben Braden\BradBe00,OG,,Michigan,College Stats,6-6,329,5.04,28.0,25,102,7.85,4.90,
140,2017,Garrett Bolles\BollGa00,OT,6,Utah,College Stats,6-5,297,4.95,28.0,,115,7.29,4.55,Denver Broncos / 1st / 20th pick / 2017
141,2017,Adam Bisnowaty\BisnAd00,OT,0,Pittsburgh,College Stats,6-6,304,5.23,29.5,23,96,8.02,4.94,New York Giants / 6th / 200th pick / 2017
142,2017,C.J. Beathard\BeatC.00,QB,4,Iowa,College Stats,6-2,219,,31.0,,113,,,San Francisco 49ers / 3rd / 104th pick / 2017
143,2017,Zach Banner\BannZa00,OG,0,Southern California,College Stats,6-8,353,5.58,23.5,22,92,8.31,5.21,Indianapolis Colts / 4th / 137th pick / 2017
144,2017,Isaac Asiata\AsiaIs00,OG,0,Utah,College Stats,6-3,323,5.34,25.5,35,102,7.83,4.93,Miami Dolphins / 5th / 164th pick / 2017
145,2017,Quincy Adeboyejo\AdebQu00,WR,0,Mississippi,College Stats,6-3,197,4.42,34.5,8,123,6.73,4.14,
146,2017,Rodney Adams\AdamRo01,WR,0,South Florida,College Stats,6-1,189,4.44,29.5,8,125,6.98,4.28,Minnesota Vikings / 5th / 170th pick / 2017
147,2017,Erik Austell,OG,,Charleston Southern,,6-3,301,5.23,27.5,24,107,8.13,4.90,
148,2017,Victor Bolden Jr.,WR,,Oregon State,College Stats,5-8,178,4.54,32.0,9,117,6.83,4.22,
149,2017,Kendrick Bourne,WR,,Eastern Washington,,6-1,203,4.68,34.0,9,125,6.73,4.21,
150,2017,Billy Brown,TE,,Shepherd,,6-3,254,4.70,29.0,23,118,,,
151,2017,K.D. Cannon,WR,,Baylor,College Stats,5-11,182,4.41,37.0,13,119,,,
152,2017,Tarik Cohen,RB,,North Carolina A&T,,5-6,179,4.42,31.5,11,118,,,
153,2017,Ethan Cooper,OG,,Indiana (PA),,6-2,322,5.36,24.5,26,99,8.02,4.88,
154,2017,Julien Davenport,OT,,Bucknell,,6-7,318,5.45,27.0,18,106,7.57,4.69,
155,2017,Jessamen Dunker,OG,,Tennessee State,,6-4,318,4.98,28.5,23,108,,,
156,2017,DeAngelo Henderson,RB,,Coastal Carolina,,5-7,208,4.48,34.0,20,120,,,
157,2017,Zay Jones,WR,,East Carolina,,6-2,201,4.45,36.5,15,133,6.79,4.01,
158,2017,Cooper Kupp,WR,,Eastern Washington,,6-2,204,4.62,31.0,,116,6.75,4.08,
159,2017,Javarius Leamon,OT,,South Carolina State,,6-7,332,,23.5,22,,,,
160,2017,Cameron Lee,OG,,Illinois State,,6-5,312,5.44,25.5,18,100,8.02,4.75,
161,2017,Corey Levin,OG,,Chattanooga,,6-4,307,5.16,26.5,26,106,7.55,4.73,
162,2017,Jordan Morgan,OG,,Kutztown,,6-3,309,5.36,27.0,21,102,8.13,4.73,
163,2017,Eric Saubert,TE,,Drake,,6-5,253,,33.0,22,121,,,
164,2017,Adam Shaheen,TE,,Ashland,,6-6,278,4.79,32.5,24,121,7.09,4.38,
165,2017,Rushel Shell III,RB,,West Virginia,College Stats,5-10,227,4.74,32.5,21,,,,
166,2017,Nate Theaker,OG,,Wayne State (MI),,6-5,315,5.41,27.0,23,105,7.97,4.89,
167,2017,Jerry Ugokwe,OT,,William & Mary,,6-7,321,5.61,26.0,18,103,8.35,5.17,
