Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
19,2013,Ricky Wagner\WagnRi00,OT,30,Wisconsin,,6-6,308,5.17,31.5,20,101,7.94,4.91,Baltimore Ravens / 5th / 168th pick / 2013
20,2013,Conner Vernon\VernCo01,WR,,Duke,College Stats,6-0,196,4.68,32.5,,125,6.93,4.22,
21,2013,Matthew Tucker\TuckMa00,RB,0,TCU,College Stats,6-0,221,4.55,35.5,17,118,,,
22,2013,J.C. Tretter\TretJC00,OG,13,Cornell,,6-4,307,5.09,29.5,29,109,7.48,4.69,Green Bay Packers / 4th / 122nd pick / 2013
23,2013,Levine Toilolo\ToilLe00,TE,6,Stanford,College Stats,6-8,260,4.86,31.0,17,113,7.09,4.57,Atlanta Falcons / 4th / 133rd pick / 2013
24,2013,Hugh Thornton\ThorHu00,OG,17,Illinois,College Stats,6-3,320,5.11,,27,,7.45,4.63,Indianapolis Colts / 3rd / 86th pick / 2013
25,2013,Kenbrell Thompkins\ThomKe02,WR,7,Cincinnati,College Stats,6-1,193,4.54,33.5,8,121,6.88,4.21,
26,2013,Dallas Thomas\ThomDa04,OT,12,Tennessee,,6-5,306,5.08,,,,,,Miami Dolphins / 3rd / 77th pick / 2013
27,2013,Chris Thompson\ThomCh03,RB,14,Florida State,College Stats,5-7,192,4.42,,21,,,,Washington Redskins / 5th / 154th pick / 2013
28,2013,Stepfan Taylor\TaylSt00,RB,3,Stanford,College Stats,5-9,214,4.76,30.0,17,110,7.13,4.50,Arizona Cardinals / 5th / 140th pick / 2013
29,2013,Ryan Swope\SwopRy00,WR,,Texas A&M,College Stats,6-0,205,4.34,37.0,16,125,6.76,4.25,Arizona Cardinals / 6th / 174th pick / 2013
30,2013,Jake Stoneburner\StonJa01,TE,0,Ohio State,College Stats,6-3,252,4.65,34.5,18,116,7.12,4.27,
31,2013,Kenny Stills\StilKe00,WR,29,Oklahoma,College Stats,6-0,194,4.38,33.5,16,124,,4.35,New Orleans Saints / 5th / 144th pick / 2013
32,2013,Zac Stacy\StacZa00,RB,11,Vanderbilt,College Stats,5-8,216,4.55,33.0,27,122,6.70,4.17,St. Louis Rams / 5th / 160th pick / 2013
33,2013,Ryan Spadola\SpadRy00,WR,0,Lehigh,,6-1,204,4.48,33.5,15,119,6.72,4.07,
34,2013,Brad Sorensen\SoreBr00,QB,,Southern Utah,,6-4,229,4.97,29.0,,112,7.17,4.55,San Diego Chargers / 7th / 221st pick / 2013
35,2013,Rodney Smith\SmitRo05,WR,0,Florida State,College Stats,6-4,225,4.51,34.5,,120,7.03,4.07,
36,2013,Geno Smith\SmitGe00,QB,16,West Virginia,College Stats,6-2,218,4.58,33.5,,124,,,New York Jets / 2nd / 39th pick / 2013
37,2013,Dion Sims\SimsDi00,TE,7,Michigan State,College Stats,6-5,262,4.75,35.0,22,112,7.36,4.52,Miami Dolphins / 4th / 106th pick / 2013
38,2013,Matt Scott\ScotMa01,QB,,Arizona,College Stats,6-2,213,4.69,31.0,,118,6.69,3.99,
39,2013,Ace Sanders\SandAc00,WR,3,South Carolina,College Stats,5-7,173,4.58,32.0,7,117,6.81,4.37,Jacksonville Jaguars / 4th / 101st pick / 2013
40,2013,Lanear Sampson\SampLa00,WR,,Baylor,College Stats,5-11,204,4.46,33.5,20,119,7.10,4.38,
41,2013,Da'Rick Rogers\RogeDa01,WR,2,Tennessee Tech,,6-2,217,4.50,39.5,10,132,6.71,4.06,
42,2013,Denard Robinson\RobiDe00,WR,8,Michigan,College Stats,5-10,199,4.43,36.5,,123,7.09,4.22,Jacksonville Jaguars / 5th / 135th pick / 2013
43,2013,Mychal Rivera\RiveMy00,TE,10,Tennessee,College Stats,6-3,242,4.81,31.0,17,112,7.17,4.43,Oakland Raiders / 6th / 184th pick / 2013
44,2013,Theo Riddick\RiddTh00,RB,22,Notre Dame,College Stats,5-10,201,4.68,32.0,,118,,,Detroit Lions / 6th / 199th pick / 2013
45,2013,Sean Renfree\RenfSe00,QB,0,Duke,College Stats,6-3,219,4.76,,,,,,Atlanta Falcons / 7th / 249th pick / 2013
46,2013,Jordan Reed\ReedJo02,TE,22,Florida,College Stats,6-2,236,4.72,,16,,,,Washington Redskins / 3rd / 85th pick / 2013
47,2013,Joseph Randle\RandJo01,RB,7,Oklahoma State,College Stats,6-0,204,4.63,35.0,,123,,,Dallas Cowboys / 5th / 151st pick / 2013
48,2013,David Quessenberry\QuesDa00,OT,0,San Jose State,,6-5,302,5.08,29.5,25,112,7.49,4.45,Houston Texans / 6th / 176th pick / 2013
49,2013,Justin Pugh\PughJu00,OT,28,Syracuse,College Stats,6-4,307,5.12,28.5,,103,7.45,4.63,New York Giants / 1st / 19th pick / 2013
50,2013,Lonnie Pryor\PryoLo00,FB,,Florida State,College Stats,5-11,227,4.70,30.0,17,114,7.28,4.55,
51,2013,Quinton Patton\PattQu00,WR,7,Louisiana Tech,College Stats,6-0,204,4.53,33.0,8,118,6.91,4.01,San Francisco 49ers / 4th / 128th pick / 2013
52,2013,Cordarrelle Patterson\PattCo00,WR,22,Tennessee,College Stats,6-2,216,4.42,37.0,,128,,,Minnesota Vikings / 1st / 29th pick / 2013
53,2013,Chris Pantale\PantCh00,TE,0,Boston College,College Stats,6-5,254,4.99,33.5,17,110,7.48,4.50,
54,2013,Vinston Painter\PainVi00,OT,0,Virginia Tech,,6-4,306,4.95,30.5,32,97,7.71,4.56,Denver Broncos / 6th / 173rd pick / 2013
55,2013,Ryan Otten\OtteRy01,TE,,San Jose State,College Stats,6-5,230,4.69,,,,,,
56,2013,Xavier Nixon\NixoXa00,OT,2,Florida,,6-6,321,5.23,,,,,,
57,2013,Ryan Nassib\NassRy00,QB,0,Syracuse,College Stats,6-2,227,5.06,28.5,,105,7.34,4.53,New York Giants / 4th / 110th pick / 2013
58,2013,T.J. Moe\MoexT.00,WR,,Missouri,College Stats,5-11,204,4.74,36.0,26,120,6.53,3.96,
59,2013,Jordan Mills\MillJo02,OT,35,Louisiana Tech,,6-5,316,5.37,28.5,20,101,8.10,4.88,Chicago Bears / 5th / 163rd pick / 2013
60,2013,Stephane Milhim\MilhSt00,OG,,Massachusetts,College Stats,6-4,314,5.14,28.5,,104,,4.87,
61,2013,Christine Michael\MichCh00,RB,9,Texas A&M,College Stats,5-10,220,4.54,43.0,27,125,6.69,4.02,Seattle Seahawks / 2nd / 62nd pick / 2013
62,2013,Aaron Mellette\MellAa00,WR,,Elon,,6-2,217,4.54,33.5,9,123,7.11,4.41,Baltimore Ravens / 7th / 238th pick / 2013
63,2013,Vance McDonald\McDoVa00,TE,8,Rice,College Stats,6-4,267,4.69,33.5,31,119,7.08,4.53,San Francisco 49ers / 2nd / 55th pick / 2013
64,2013,Onterio McCalebb\McCaOn00,RB,0,Auburn,College Stats,5-10,168,4.34,34.0,,121,,,
65,2013,Miguel Maysonet\MaysMi00,RB,,Stony Brook,,5-9,209,4.54,,20,,7.21,4.43,
66,2013,Luke Marquardt\MarqLu00,OT,,Azusa Pacific,,6-8,315,5.34,,31,,,,
67,2013,E.J. Manuel\ManuEJ00,QB,11,Florida State,College Stats,6-5,237,4.65,34.0,,118,7.08,4.21,Buffalo Bills / 1st / 16th pick / 2013
68,2013,Lamar Mady\MadyLa00,OG,0,Youngstown State,,6-2,317,5.48,23.0,35,95,8.07,4.82,
69,2013,Kyle Long\LongKy00,OG,39,Oregon,,6-6,313,4.91,28.0,,107,7.83,4.63,Chicago Bears / 1st / 20th pick / 2013
70,2013,Zach Line\LineZa01,FB,1,Southern Methodist,College Stats,6-0,232,4.77,30.5,26,111,,,
71,2013,Alec Lemon\LemoAl00,WR,,Syracuse,College Stats,6-1,202,4.59,32.0,7,112,7.04,4.29,
72,2013,Marcus Lattimore\LattMa00,RB,,South Carolina,College Stats,5-11,221,4.65,,,,,,San Francisco 49ers / 4th / 131st pick / 2013
73,2013,Eddie Lacy\LacyEd00,RB,38,Alabama,College Stats,5-11,231,4.55,,,,,,Green Bay Packers / 2nd / 61st pick / 2013
74,2013,Edmund Kugbila\KugbEd00,OG,,Valdosta State,,6-4,317,5.13,22.5,23,105,7.72,4.65,Carolina Panthers / 4th / 108th pick / 2013
75,2013,Collin Klein\KleiCo00,QB,,Kansas State,College Stats,6-5,226,4.78,29.0,,111,7.17,4.40,
76,2013,Tavarres King\KingTa00,WR,2,Georgia,College Stats,6-0,189,4.47,36.5,11,123,6.91,4.33,Denver Broncos / 5th / 161st pick / 2013
77,2013,Travis Kelce\KelcTr00,TE,38,Cincinnati,College Stats,6-5,255,4.63,,,,,,Kansas City Chiefs / 3rd / 63rd pick / 2013
78,2013,Brandon Kaufman\KaufBr00,WR,,Eastern Washington,,6-5,216,4.67,33.5,9,115,7.11,4.44,
79,2013,Nick Kasa\KasaNi00,TE,0,Colorado,College Stats,6-6,269,4.71,31.5,22,113,,,Oakland Raiders / 6th / 172nd pick / 2013
80,2013,Landry Jones\JoneLa02,QB,4,Oklahoma,College Stats,6-4,225,5.11,31.0,,115,7.12,4.30,Pittsburgh Steelers / 4th / 115th pick / 2013
81,2013,Oscar Johnson\JohnOs00,OT,,Louisiana Tech,,6-5,331,5.49,22.0,,88,8.06,5.06,
82,2013,Lane Johnson\JohnLa01,OT,37,Oklahoma,,6-6,303,4.72,34.0,28,118,7.31,4.52,Philadelphia Eagles / 1st / 4th pick / 2013
83,2013,Jamaal Johnson-Webb\JohnJa05,OG,,Alabama A&M,,6-5,313,5.37,23.0,17,92,8.12,4.74,
84,2013,Darius Johnson\JohnDa06,WR,2,Southern Methodist,College Stats,5-9,179,4.60,32.0,6,109,,4.53,
85,2013,Luke Joeckel\JoecLu00,OT,23,Texas A&M,College Stats,6-6,306,5.30,28.5,27,106,7.40,4.68,Jacksonville Jaguars / 1st / 2nd pick / 2013
86,2013,D.C. Jefferson\JeffD.00,TE,0,Rutgers,College Stats,6-6,255,4.97,,3,,,,Arizona Cardinals / 7th / 219th pick / 2013
87,2013,Jawan Jamison\JamiJa00,RB,,Rutgers,College Stats,5-7,203,4.68,29.0,20,110,,,Washington Redskins / 7th / 228th pick / 2013
88,2013,Mike James\JameMi00,RB,2,Miami (FL),College Stats,5-10,223,4.53,35.0,28,115,,4.62,Tampa Bay Buccaneers / 6th / 189th pick / 2013
89,2013,Justin Hunter\HuntJu00,WR,10,Tennessee,College Stats,6-4,196,4.44,39.5,,136,,4.33,Tennessee Titans / 2nd / 34th pick / 2013
90,2013,DeAndre Hopkins\HopkDe00,WR,44,Clemson,College Stats,6-1,214,4.57,36.0,15,115,,4.50,Houston Texans / 1st / 27th pick / 2013
91,2013,Eric Herman\HermEr00,OG,,Ohio,College Stats,6-4,320,5.25,28.0,36,95,7.99,5.09,New York Giants / 7th / 225th pick / 2013
92,2013,Tanner Hawkinson\HawkTa00,OT,0,Kansas,,6-5,298,5.07,28.5,,112,7.52,4.51,Cincinnati Bengals / 5th / 156th pick / 2013
93,2013,Mark Harrison\HarrMa04,WR,,Rutgers,College Stats,6-3,231,4.46,38.5,17,129,6.99,4.33,
94,2013,Chris Harper\HarpCh00,WR,0,Kansas State,College Stats,6-1,229,4.55,35.5,20,116,6.89,4.39,Seattle Seahawks / 4th / 123rd pick / 2013
95,2013,Cobi Hamilton\HamiCo00,WR,2,Arkansas,College Stats,6-2,212,4.56,29.5,11,107,,4.31,Cincinnati Bengals / 6th / 197th pick / 2013
96,2013,MarQueis Gray\GrayMa00,QB,2,Minnesota,College Stats,6-3,240,4.65,30.0,15,111,7.25,4.30,
97,2013,Ray Graham\GrahRa00,RB,0,Pittsburgh,College Stats,5-9,199,4.80,32.5,18,112,7.17,4.21,
98,2013,Chris Gragg\GragCh00,TE,1,Arkansas,College Stats,6-3,244,4.50,37.5,18,125,7.08,4.51,Buffalo Bills / 7th / 222nd pick / 2013
99,2013,Marquise Goodwin\GoodMa00,WR,14,Texas,College Stats,5-9,183,4.27,,13,132,,,Buffalo Bills / 3rd / 78th pick / 2013
100,2013,Mike Glennon\GlenMi00,QB,13,North Carolina State,College Stats,6-7,225,4.94,26.5,,102,7.49,4.52,Tampa Bay Buccaneers / 3rd / 73rd pick / 2013
101,2013,Mike Gillislee\GillMi00,RB,10,Florida,College Stats,5-11,208,4.55,30.5,15,119,7.12,4.40,Miami Dolphins / 5th / 164th pick / 2013
102,2013,Garrett Gilkey\GilkGa00,OT,2,Chadron State,,6-6,318,5.29,30.0,28,108,7.65,4.75,Cleveland Browns / 7th / 227th pick / 2013
103,2013,Rogers Gaines\GainRo01,OT,,Tennessee State,,6-6,334,5.24,23.0,28,,,5.24,
104,2013,Matt Furstenburg\FursMa00,TE,,Maryland,,6-4,242,4.62,35.5,18,115,7.09,4.35,
105,2013,Corey Fuller\FullCo00,WR,3,Virginia Tech,College Stats,6-2,204,4.43,31.5,12,120,,,Detroit Lions / 6th / 171st pick / 2013
106,2013,Johnathan Franklin\FranJo01,RB,1,UCLA,College Stats,5-10,205,4.49,31.5,18,115,6.89,4.31,Green Bay Packers / 4th / 125th pick / 2013
107,2013,Reid Fragel\FragRe00,OT,0,Ohio State,,6-8,308,5.14,30.0,33,113,7.62,4.68,Cincinnati Bengals / 7th / 240th pick / 2013
108,2013,Michael Ford\FordMi00,RB,0,LSU,College Stats,5-9,210,4.50,38.5,25,130,6.87,4.25,
109,2013,D.J. Fluker\FlukDJ00,OT,33,Alabama,,6-5,339,5.31,,21,,,,San Diego Chargers / 1st / 11th pick / 2013
110,2013,Eric Fisher\FishEr00,OT,39,Central Michigan,,6-7,306,5.05,28.5,27,116,7.59,4.44,Kansas City Chiefs / 1st / 1st pick / 2013
111,2013,Joseph Fauria\FaurJo00,TE,3,UCLA,College Stats,6-7,259,4.82,,17,,,,
112,2013,Chris Faulk\FaulCh00,OT,,LSU,,6-5,331,5.08,,25,,,,
113,2013,Gavin Escobar\EscoGa00,TE,2,San Diego State,College Stats,6-6,254,4.84,32.0,,114,7.07,4.31,Dallas Cowboys / 2nd / 47th pick / 2013
114,2013,Zach Ertz\ErtzZa00,TE,30,Stanford,College Stats,6-5,249,4.76,30.5,24,111,7.08,4.47,Philadelphia Eagles / 2nd / 35th pick / 2013
115,2013,Andre Ellington\ElliAn00,RB,19,Clemson,College Stats,5-9,199,4.61,34.0,,122,,,Arizona Cardinals / 6th / 187th pick / 2013
116,2013,Tyler Eifert\EifeTy00,TE,13,Notre Dame,College Stats,6-5,250,4.68,35.5,22,119,6.92,4.32,Cincinnati Bengals / 1st / 21st pick / 2013
117,2013,Zac Dysert\DyseZa00,QB,,Miami (OH),College Stats,6-3,231,4.81,,,,,,Denver Broncos / 7th / 234th pick / 2013
118,2013,Aaron Dobson\DobsAa00,WR,6,Marshall,College Stats,6-3,210,4.37,,,,,,New England Patriots / 2nd / 59th pick / 2013
119,2013,Jordan Devey\DeveJo00,OT,8,Memphis,College Stats,6-7,317,5.25,24.0,21,98,7.91,4.77,
120,2013,Marcus Davis\DaviMa00,WR,,Virginia Tech,College Stats,6-3,233,4.56,39.5,19,120,7.15,,
121,2013,Knile Davis\DaviKn00,RB,10,Arkansas,College Stats,5-11,227,4.37,33.5,31,121,6.96,4.38,Kansas City Chiefs / 3rd / 96th pick / 2013
122,2013,Justice Cunningham\CunnJu00,TE,0,South Carolina,College Stats,6-3,258,4.94,31.5,,116,7.12,4.45,Indianapolis Colts / 7th / 254th pick / 2013
123,2013,Jonathan Cooper\CoopJo01,OG,14,North Carolina,College Stats,6-2,311,5.07,27.0,35,108,7.78,4.84,Arizona Cardinals / 1st / 7th pick / 2013
124,2013,Emmett Cleary\CleaEm01,OT,2,Boston College,,6-7,316,5.21,28.5,24,108,7.81,4.70,
125,2013,Colby Cameron\CameCo00,QB,,Louisiana Tech,College Stats,6-2,212,4.78,30.5,,112,6.98,4.28,
126,2013,Rex Burkhead\BurkRe00,RB,10,Nebraska,College Stats,5-10,214,4.73,39.0,21,125,6.85,4.09,Cincinnati Bengals / 6th / 190th pick / 2013
127,2013,Marlon Brown\BrowMa00,WR,7,Georgia,College Stats,6-4,213,4.63,,,,,,
128,2013,Braden Brown\BrowBr03,OT,,BYU,College Stats,6-5,310,5.20,28.0,26,100,7.43,4.70,
129,2013,Tyler Bray\BrayTy00,QB,0,Tennessee,College Stats,6-6,232,5.05,,,100,7.20,4.51,
130,2013,Josh Boyce\BoycJo00,WR,1,TCU,College Stats,5-11,206,4.38,34.0,22,131,6.68,4.10,New England Patriots / 4th / 102nd pick / 2013
131,2013,Zach Boren\BoreZa00,FB,,Ohio State,College Stats,5-11,238,5.00,32.0,25,109,7.28,4.44,
132,2013,Alan Bonner\BonnAl00,WR,,Jacksonville State,,5-10,193,4.59,33.0,14,117,,4.15,Houston Texans / 6th / 195th pick / 2013
133,2013,Travis Bond\BondTr00,OG,0,North Carolina,College Stats,6-6,329,5.27,22.5,22,98,7.85,4.96,Minnesota Vikings / 7th / 214th pick / 2013
134,2013,Tommy Bohanon\BohaTo00,FB,1,Wake Forest,College Stats,6-1,246,4.88,35.0,36,119,7.27,4.42,New York Jets / 7th / 215th pick / 2013
135,2013,Giovani Bernard\BernGi00,RB,37,North Carolina,College Stats,5-8,202,4.53,33.5,19,122,6.91,4.12,Cincinnati Bengals / 2nd / 37th pick / 2013
136,2013,Le'Veon Bell\BellLe00,RB,60,Michigan State,College Stats,6-1,230,4.60,31.5,24,118,6.75,4.24,Pittsburgh Steelers / 2nd / 48th pick / 2013
137,2013,Nick Becton\BectNi00,OT,0,Virginia Tech,,6-5,323,5.20,29.5,19,109,7.77,4.57,
138,2013,Kenjon Barner\BarnKe00,RB,3,Oregon,College Stats,5-9,196,4.52,35.5,20,122,6.87,4.20,Carolina Panthers / 6th / 182nd pick / 2013
139,2013,Matt Barkley\BarkMa00,QB,2,Southern California,College Stats,6-2,227,4.91,,,,,,Philadelphia Eagles / 4th / 98th pick / 2013
140,2013,Chris Barker\BarkCh00,OG,0,Nevada,,6-3,305,5.25,27.5,29,99,8.09,4.77,
141,2013,Montee Ball\BallMo00,RB,8,Wisconsin,College Stats,5-10,214,4.66,32.0,15,118,6.88,4.40,Denver Broncos / 2nd / 58th pick / 2013
142,2013,David Bakhtiari\BakhDa00,OT,53,Colorado,,6-4,299,5.18,25.5,28,101,7.70,4.74,Green Bay Packers / 4th / 109th pick / 2013
143,2013,Stedman Bailey\BailSt01,WR,7,West Virginia,College Stats,5-10,193,4.52,34.5,11,117,6.81,4.09,St. Louis Rams / 3rd / 92nd pick / 2013
144,2013,Alvin Bailey\BailAl01,OG,11,Arkansas,College Stats,6-3,312,4.95,,27,,,,
145,2013,Jeff Baca\BacaJe00,OG,0,UCLA,,6-3,302,5.03,26.5,,100,7.26,4.44,Minnesota Vikings / 6th / 196th pick / 2013
146,2013,Tavon Austin\AustTa00,WR,24,West Virginia,College Stats,5-8,174,4.34,32.0,14,120,,4.01,St. Louis Rams / 1st / 8th pick / 2013
147,2013,Terron Armstead\ArmsTe00,OT,29,Arkansas-Pine Bluff,,6-5,306,4.71,34.5,31,112,7.62,4.72,New Orleans Saints / 3rd / 75th pick / 2013
148,2013,C.J. Anderson\AndeC.00,RB,25,California,College Stats,5-8,224,4.60,32.0,17,119,7.15,4.12,
149,2013,Zach Allen\AlleZa00,OG,,North Carolina State,,6-2,332,5.43,,32,,,,
150,2013,Keenan Allen\AlleKe00,WR,34,California,College Stats,6-2,206,4.58,,,,,,San Diego Chargers / 3rd / 76th pick / 2013
151,2013,Oday Aboushi\AbouOd00,OT,10,Virginia,College Stats,6-5,308,5.41,23.5,17,100,7.92,4.84,New York Jets / 5th / 141st pick / 2013
152,2013,James Vandenberg,QB,,Iowa,College Stats,6-3,226,4.92,32.0,,116,6.95,4.52,
153,2013,Manese Foketi,OG,,Texas A&M,,6-5,318,5.54,23.5,25,102,8.11,5.06,
154,2013,Tyrone Goard,WR,,Eastern Kentucky,,6-4,205,4.50,36.0,10,123,6.90,4.39,
155,2013,D.J. Harper,RB,,Boise State,College Stats,5-9,211,4.52,33.5,23,120,7.07,4.35,
156,2013,Montel Harris,RB,,Temple,College Stats,5-8,208,4.68,32.5,19,113,6.95,4.18,
157,2013,Luke Ingram,LS,,Hawaii,College Stats,6-5,258,5.05,,24,106,,,
158,2013,Mark Jackson,OG,,Glenville State,,6-5,328,5.65,20.5,20,91,8.07,5.03,
159,2013,Stefphon Jefferson,RB,,Nevada,College Stats,5-10,213,4.68,31.0,15,117,6.97,4.44,
160,2013,Philip Lutzenkirchen,TE,,Auburn,College Stats,6-3,258,4.94,30.5,21,112,7.15,4.35,
161,2013,Robbie Rouse,RB,,Fresno State,College Stats,5-6,190,4.80,34.0,15,114,6.97,4.25,
