Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
32,2008,Antwaun Molden\MoldAn99,CB,4,Eastern Kentucky,,6-1,198,4.39,37.5,23,129,6.85,4.14,Houston Texans / 3rd / 79th pick / 2008
33,2008,Phillip Merling\MerlPh99,DE,6,Clemson,College Stats,6-4,276,4.73,,17,,,,Miami Dolphins / 2nd / 32nd pick / 2008
34,2008,Leodis McKelvin\McKeLe99,CB,35,Troy,College Stats,5-10,190,4.38,33.5,17,121,7.06,4.10,Buffalo Bills / 1st / 11th pick / 2008
35,2008,Jameel McClain\McClJa01,ILB,39,Syracuse,College Stats,6-1,249,4.74,26.0,24,110,7.12,4.31,
36,2008,Jerod Mayo\MayoJe99,ILB,59,Tennessee,College Stats,6-1,242,4.54,32.0,,114,7.31,4.29,New England Patriots / 1st / 10th pick / 2008
37,2008,Bryan Mattison\MattBr20,DE,2,Iowa,,6-3,290,5.05,24.5,26,112,7.61,4.70,
38,2008,Dwight Lowery\LoweDw99,CB,40,San Jose State,College Stats,5-11,201,4.54,33.5,16,116,7.31,4.38,New York Jets / 4th / 113th pick / 2008
39,2008,Chris Long\LongCh99,DE,57,Virginia,College Stats,6-3,272,4.75,34.0,,124,7.02,4.21,St. Louis Rams / 1st / 2nd pick / 2008
40,2008,Curtis Lofton\LoftCu99,ILB,60,Oklahoma,College Stats,6-0,246,4.79,24.5,23,105,7.69,4.56,Atlanta Falcons / 2nd / 37th pick / 2008
41,2008,Trevor Laws\LawsTr99,DT,7,Notre Dame,College Stats,6-1,304,5.09,30.5,35,103,7.37,4.49,Philadelphia Eagles / 2nd / 47th pick / 2008
42,2008,Spencer Larsen\LarsSp99,ILB,3,Arizona,College Stats,6-2,238,4.85,28.5,27,113,7.68,4.55,Denver Broncos / 6th / 183rd pick / 2008
43,2008,Kendall Langford\LangKe98,DE,52,Hampton,,6-5,287,4.95,27.0,24,114,7.72,4.69,Miami Dolphins / 3rd / 66th pick / 2008
44,2008,Justin King\KingJu99,CB,10,Penn State,College Stats,5-11,192,4.31,34.0,14,127,7.14,4.31,St. Louis Rams / 4th / 101st pick / 2008
45,2008,Bryan Kehl\KehlBr99,OLB,7,BYU,College Stats,6-2,242,4.67,34.0,26,119,6.88,4.23,New York Giants / 4th / 123rd pick / 2008
46,2008,Stanford Keglar\KeglSt99,OLB,2,Purdue,College Stats,6-2,239,4.58,34.0,29,126,6.70,3.98,Tennessee Titans / 4th / 134th pick / 2008
47,2008,Jason Jones\JoneJa99,DE,37,Eastern Michigan,College Stats,6-5,273,4.76,25.5,18,123,7.29,4.32,Tennessee Titans / 2nd / 54th pick / 2008
48,2008,Tyrell Johnson\JohnTy99,SS,12,Arkansas State,College Stats,6-0,207,4.41,32.0,27,127,,,Minnesota Vikings / 2nd / 43rd pick / 2008
49,2008,Curtis Johnson\JohnCu99,OLB,1,Clark Atlanta,,6-3,242,4.69,26.0,25,,,,
50,2008,Mike Jenkins\JenkMi99,CB,30,South Florida,College Stats,5-10,197,4.38,34.0,18,117,7.21,4.40,Dallas Cowboys / 1st / 25th pick / 2008
51,2008,Robert James\JameRo99,OLB,1,Arizona State,College Stats,5-10,219,4.70,,22,,,,Atlanta Falcons / 5th / 138th pick / 2008
52,2008,Lawrence Jackson\JackLa98,DE,15,Southern California,College Stats,6-4,271,4.82,31.0,31,108,7.08,4.40,Seattle Seahawks / 1st / 28th pick / 2008
53,2008,Chevis Jackson\JackCh99,CB,4,LSU,College Stats,6-0,192,4.52,36.0,13,125,6.96,4.15,Atlanta Falcons / 3rd / 68th pick / 2008
54,2008,Kenny Iwebema\IwebKe99,DE,2,Iowa,College Stats,6-4,274,4.91,29.0,26,109,7.62,4.75,Arizona Cardinals / 4th / 116th pick / 2008
55,2008,Jack Ikegwuonu\IkegJa99,CB,0,Wisconsin,College Stats,5-10,194,4.44,,,,,,Philadelphia Eagles / 4th / 131st pick / 2008
56,2008,Mike Humpal\HumpMi99,OLB,,Iowa,College Stats,6-2,244,4.82,31.0,20,119,7.07,4.25,Pittsburgh Steelers / 6th / 188th pick / 2008
57,2008,Marcus Howard\HowaMa99,OLB,1,Georgia,College Stats,6-0,237,4.45,34.5,27,,,,Indianapolis Colts / 5th / 161st pick / 2008
58,2008,Chris Horton\HortCh99,SS,8,UCLA,College Stats,6-0,212,4.54,28.5,14,109,7.34,4.35,Washington Redskins / 7th / 249th pick / 2008
59,2008,Ali Highsmith\HighAl01,OLB,2,LSU,College Stats,6-0,230,4.95,26.5,,112,7.40,4.29,
60,2008,Erin Henderson\HendEr99,OLB,19,Maryland,College Stats,6-3,244,4.73,31.0,23,113,7.16,4.50,
61,2008,Geno Hayes\HayeGe98,OLB,34,Florida State,College Stats,6-1,226,4.64,26.5,22,116,7.22,4.48,Tampa Bay Buccaneers / 6th / 175th pick / 2008
62,2008,Nick Hayden\HaydNi99,DT,26,Wisconsin,College Stats,6-4,291,5.14,27.0,34,108,7.55,4.54,Carolina Panthers / 6th / 181st pick / 2008
63,2008,Derrick Harvey\HarvDe99,DE,15,Florida,College Stats,6-5,271,4.84,28.5,31,113,7.27,4.36,Jacksonville Jaguars / 1st / 8th pick / 2008
64,2008,Marcus Harrison\HarrMa98,DT,6,Arkansas,College Stats,6-3,317,5.06,,26,,,,Chicago Bears / 3rd / 90th pick / 2008
65,2008,Chris Harrington\HarrCh97,DE,0,Texas A&M,College Stats,6-4,264,4.84,,21,117,,,Arizona Cardinals / 6th / 185th pick / 2008
66,2008,Gary Guyton\GuytGa99,OLB,20,Georgia Tech,College Stats,6-2,245,4.47,36.5,15,126,7.07,4.42,
67,2008,Letroy Guion\GuioLe99,DT,31,Florida State,College Stats,6-3,303,5.31,,26,,,,Minnesota Vikings / 5th / 152nd pick / 2008
68,2008,Quentin Groves\GrovQu99,OLB,21,Auburn,College Stats,6-3,259,4.53,29.5,30,120,7.31,4.42,Jacksonville Jaguars / 2nd / 52nd pick / 2008
69,2008,Larry Grant\GranLa99,OLB,10,Ohio State,College Stats,6-1,235,4.76,31.5,20,113,6.77,4.22,San Francisco 49ers / 7th / 214th pick / 2008
70,2008,Tavares Gooden\GoodTa99,ILB,9,Miami (FL),College Stats,6-1,234,4.62,35.0,22,118,,,Baltimore Ravens / 3rd / 71st pick / 2008
71,2008,Jonathan Goff\GoffJo99,ILB,9,Vanderbilt,College Stats,6-2,245,4.63,31.5,28,118,6.86,4.26,New York Giants / 5th / 165th pick / 2008
72,2008,Charles Godfrey\GodfCh99,CB,31,Iowa,College Stats,6-0,207,4.43,32.5,14,121,7.28,4.40,Carolina Panthers / 3rd / 67th pick / 2008
73,2008,Wallace Gilberry\GilbWa00,DE,27,Alabama,College Stats,6-2,268,4.98,,19,,,,
74,2008,Vernon Gholston\GholVe99,DE,8,Ohio State,College Stats,6-3,266,4.65,35.5,37,125,7.12,4.40,New York Jets / 1st / 6th pick / 2008
75,2008,Curtis Gatewood\GateCu00,OLB,0,Vanderbilt,College Stats,6-2,248,4.72,28.5,22,111,6.90,4.22,
76,2008,Wilrey Fontenot\FontWi99,CB,,Arizona,College Stats,5-9,171,4.40,34.0,18,128,7.29,4.26,Atlanta Falcons / 7th / 212th pick / 2008
77,2008,Andre Fluellen\FlueAn99,DT,9,Florida State,College Stats,6-2,296,5.00,,28,,,,Detroit Lions / 3rd / 87th pick / 2008
78,2008,Brandon Flowers\FlowBr99,CB,46,Virginia Tech,College Stats,5-10,189,4.55,30.0,14,117,,,Kansas City Chiefs / 2nd / 35th pick / 2008
79,2008,Sedrick Ellis\ElliSe99,DT,30,Southern California,College Stats,6-0,309,5.26,26.5,34,105,7.78,4.73,New Orleans Saints / 1st / 7th pick / 2008
80,2008,Chris Ellis\ElliCh99,DE,2,Virginia Tech,College Stats,6-4,263,4.71,27.0,,109,7.64,4.65,Buffalo Bills / 3rd / 72nd pick / 2008
81,2008,Jo-Lonn Dunbar\DunbJo20,ILB,33,Boston College,,6-0,231,4.79,27.0,19,112,,,
82,2008,Lionel Dotson\DotsLi99,DT,0,Arizona,College Stats,6-4,296,5.38,25.0,,99,7.62,4.75,Miami Dolphins / 7th / 245th pick / 2008
83,2008,Glenn Dorsey\DorsGl99,DT,43,LSU,College Stats,6-1,297,5.12,,,,,,Kansas City Chiefs / 1st / 5th pick / 2008
84,2008,Jordon Dizon\DizoJo99,OLB,2,Colorado,College Stats,6-0,229,4.71,30.5,,118,7.01,4.35,Detroit Lions / 2nd / 45th pick / 2008
85,2008,Marcus Dixon\DixoMa00,DE,7,Hampton,,6-4,292,5.20,26.0,21,111,7.58,4.67,
86,2008,Quintin Demps\DempQu99,FS,26,Texas-El Paso,College Stats,6-0,206,4.39,31.5,16,110,,,Philadelphia Eagles / 4th / 117th pick / 2008
87,2008,Thomas DeCoud\DeCoTh99,FS,40,California,College Stats,6-1,207,4.50,35.5,,122,6.85,4.27,Atlanta Falcons / 3rd / 98th pick / 2008
88,2008,Bruce Davis\DaviBr99,OLB,0,UCLA,College Stats,6-3,252,4.78,29.0,19,109,7.34,4.47,Pittsburgh Steelers / 3rd / 88th pick / 2008
89,2008,Shawn Crable\CrabSh99,OLB,0,Michigan,College Stats,6-5,245,4.61,28.0,29,111,7.29,4.55,New England Patriots / 3rd / 78th pick / 2008
90,2008,Dan Connor\ConnDa99,ILB,12,Penn State,College Stats,6-2,231,4.67,,,,,,Carolina Panthers / 3rd / 74th pick / 2008
91,2008,Angelo Craig,OLB,,Cincinnati,College Stats,6-4,252,5.07,30.5,21,118,,,Cincinnati Bengals / 7th / 244th pick / 2008
92,2008,Simeon Castille\CastSi20,FS,1,Alabama,College Stats,6-0,195,4.63,31.5,,119,7.07,4.36,
93,2008,Antoine Cason\CasoAn99,CB,30,Arizona,College Stats,6-0,191,4.45,35.5,20,128,,4.08,San Diego Chargers / 1st / 27th pick / 2008
94,2008,Calais Campbell\CampCa99,DE,102,Miami (FL),College Stats,6-8,290,5.04,29.5,16,111,7.45,4.69,Arizona Cardinals / 2nd / 50th pick / 2008
95,2008,Caleb Campbell\CampCa00,SS,0,Army,College Stats,6-2,229,4.57,,24,,,,Detroit Lions / 7th / 218th pick / 2008
96,2008,Red Bryant\BryaRe99,DT,36,Texas A&M,College Stats,6-4,318,5.00,28.0,20,111,7.75,4.64,Seattle Seahawks / 4th / 121st pick / 2008
97,2008,Titus Brown\BrowTi20,OLB,2,Mississippi State,College Stats,6-2,246,4.82,,18,,,,
98,2008,Durant Brooks\BrooDu20,P,0,Georgia Tech,College Stats,6-0,204,5.20,,,,,,Washington Redskins / 6th / 168th pick / 2008
99,2008,Tyvon Branch\BranTy99,CB,31,Connecticut,College Stats,5-11,204,4.31,34.0,19,120,,4.40,Oakland Raiders / 4th / 100th pick / 2008
100,2008,Zack Bowman\BowmZa20,CB,17,Nebraska,College Stats,6-0,197,4.39,30.5,18,122,7.10,4.21,Chicago Bears / 5th / 142nd pick / 2008
101,2008,Alvin Bowen\BoweAl99,OLB,0,Iowa State,College Stats,6-1,223,4.79,34.0,15,119,7.21,4.30,Buffalo Bills / 5th / 147th pick / 2008
102,2008,Kroy Biermann\BierKr99,OLB,29,Montana,,6-3,246,4.85,31.5,29,112,7.08,4.56,Atlanta Falcons / 5th / 154th pick / 2008
103,2008,Beau Bell\BellBe99,ILB,0,UNLV,College Stats,6-1,244,4.90,,25,,,,Cleveland Browns / 4th / 104th pick / 2008
104,2008,Josh Barrett\BarrJo99,SS,3,Arizona State,College Stats,6-2,223,4.34,31.5,17,121,7.07,4.27,Denver Broncos / 7th / 220th pick / 2008
105,2008,Dominique Barber\BarbDo99,FS,5,Minnesota,College Stats,6-0,210,4.68,34.0,23,117,7.08,4.34,Houston Texans / 6th / 173rd pick / 2008
106,2008,Kentwan Balmer\BalmKe99,DT,7,North Carolina,College Stats,6-4,308,5.29,29.0,33,103,7.65,4.82,San Francisco 49ers / 1st / 29th pick / 2008
107,2008,Cliff Avril\AvriCl99,OLB,62,Purdue,College Stats,6-3,253,4.51,32.5,27,117,6.90,4.51,Detroit Lions / 3rd / 92nd pick / 2008
108,2008,Xavier Adibi\AdibXa99,OLB,4,Virginia Tech,College Stats,6-2,232,4.69,30.0,,110,,4.47,Houston Texans / 4th / 118th pick / 2008
109,2008,Jamar Adams\AdamJa20,SS,0,Michigan,College Stats,6-2,212,4.59,34.0,,121,6.90,4.49,
110,2008,Husain Abdullah\AbduHu99,FS,21,Washington State,College Stats,6-0,204,4.63,32.5,16,115,7.07,,
111,2008,Jonathan Zenon,CB,,LSU,College Stats,6-0,191,4.48,33.0,,,,,
112,2008,D.J. Wolfe,SS,,Oklahoma,College Stats,5-11,207,4.61,28.0,,112,7.02,4.32,
113,2008,Nick Watkins,OLB,,Clemson,College Stats,6-0,223,4.77,25.0,17,108,7.97,4.72,
114,2008,Nehemiah Warrick,FS,,Michigan State,College Stats,6-1,211,4.51,29.5,16,119,6.98,4.09,
115,2008,Marcus Walker,CB,,Oklahoma,College Stats,5-10,191,4.46,35.5,,122,6.80,4.07,
116,2008,Owen Tolson,P,,Army,College Stats,6-2,210,5.05,,,,,,
117,2008,Darnell Terrell,CB,,Missouri,College Stats,6-2,203,4.46,34.0,15,125,,,
118,2008,Brandon Sumrall,CB,,Southern Miss,College Stats,5-10,195,4.60,30.5,,123,6.76,4.10,
119,2008,Dorian Smith,DE,,Oregon State,College Stats,6-1,264,5.06,27.5,24,105,7.52,4.73,
120,2008,Glenn Sharpe,CB,,Miami (FL),College Stats,6-0,184,4.52,37.0,15,,,,
121,2008,Darrell Robertson,DE,,Georgia Tech,College Stats,6-4,255,4.76,,,,,,
122,2008,Matterral Richardson,CB,,Arkansas,College Stats,5-11,194,4.64,,14,114,7.01,4.36,
123,2008,Steve Allen,ILB,,West Texas A&M,,6-0,236,4.87,,17,111,,,
124,2008,Tommy Blake,DE,,TCU,College Stats,6-3,281,4.78,,,,,,
125,2008,Brian Bonner,SS,,TCU,College Stats,5-11,196,4.61,31.0,17,113,7.21,4.43,
126,2008,Barry Booker,DT,,Virginia Tech,College Stats,6-4,285,5.06,,24,,,,
127,2008,Ezra Butler,OLB,,Nevada,College Stats,6-1,245,4.65,,,,,,
128,2008,Joe Clermond,DE,,Pittsburgh,College Stats,6-2,249,5.15,25.5,20,107,7.61,4.73,
129,2008,Johnny Dingle,DE,,West Virginia,College Stats,6-1,265,4.95,,23,108,,,
130,2008,Mike Dragosavich,P,,North Dakota State,,6-5,212,4.85,,,,,,
131,2008,Jeremy Geathers,DE,,UNLV,College Stats,6-2,256,4.96,28.0,29,105,7.28,4.49,
132,2008,Michael Grant,CB,,Arkansas,College Stats,5-10,186,4.37,30.5,14,116,7.08,4.10,
133,2008,Marcus Griffin,FS,,Texas,College Stats,5-10,201,4.69,31.5,13,119,7.09,4.32,
134,2008,Vince Hall,ILB,,Virginia Tech,College Stats,5-11,232,4.89,,,,,,
135,2008,Jonathan Hefney,FS,,Tennessee,College Stats,5-8,190,4.52,29.0,14,117,7.10,4.44,
136,2008,Louis Holmes,DE,,Arizona,College Stats,6-4,263,4.84,32.5,,121,7.33,,
137,2008,Dennis Keyes,FS,,UCLA,College Stats,6-1,205,4.59,30.5,15,112,7.25,4.41,
138,2008,Andrew Larson,P,,California,College Stats,6-0,202,4.94,,,,,,
139,2008,Pat Lee,CB,,Colorado,,6-0,200,4.41,31.0,15,120,7.07,4.30,
140,2008,Jeremy Leman,ILB,,Illinois,,6-2,245,4.82,,26,,,,
141,2008,Durell Mapp,OLB,,North Carolina,College Stats,6-1,227,4.71,,27,,,,
142,2008,James McClinton,DT,,Kansas,College Stats,6-0,293,5.47,21.5,23,97,7.50,4.73,
143,2008,Justin McKinney,CB,,Kansas State,College Stats,5-9,188,4.53,29.5,11,109,,,
144,2008,Ben Moffitt,ILB,,South Florida,College Stats,6-1,234,4.58,32.5,23,123,6.75,4.21,
145,2008,Adamm Oliver,DE,,Georgia Tech,College Stats,6-4,268,4.84,,29,,,,
146,2008,Chase Ortiz,DE,,TCU,College Stats,6-2,249,4.90,29.5,24,108,7.03,4.23,
147,2008,D.J. Parker,FS,,Virginia Tech,College Stats,5-11,192,4.59,29.0,19,111,6.94,4.44,
148,2008,Tim Reyer,P,,Kansas State,College Stats,5-11,205,5.05,,,,,,
