Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
14,2004,Darius Watts\WattDa00,WR,4,Marshall,College Stats,6-1,188,4.50,,,,,,Denver Broncos / 2nd / 54th pick / 2004
15,2004,Benjamin Watson\WatsBe00,TE,50,Georgia,College Stats,6-3,258,4.50,35.5,34,123,7.38,4.11,New England Patriots / 1st / 32nd pick / 2004
16,2004,Bradlee Van Pelt\VanPBr00,QB,0,Colorado State,College Stats,6-2,231,4.98,33.5,,115,6.89,4.11,Denver Broncos / 7th / 250th pick / 2004
17,2004,Ben Utecht\UtecBe00,TE,11,Minnesota,College Stats,6-6,249,4.80,,,,,,
18,2004,Michael Turner\TurnMi00,RB,62,Northern Illinois,College Stats,5-10,237,4.49,31.0,22,114,7.50,4.15,San Diego Chargers / 5th / 154th pick / 2004
19,2004,Ben Troupe\TrouBe00,TE,8,Florida,College Stats,6-4,265,4.65,,,,,,Tennessee Titans / 2nd / 40th pick / 2004
20,2004,Andrae Thurman\ThurAn00,WR,1,Southern Oregon,College Stats,5-11,192,4.54,34.5,,121,7.31,4.30,
21,2004,Sloan Thomas\ThomSl00,WR,0,Texas,College Stats,6-1,203,4.50,,,,,,Houston Texans / 7th / 211th pick / 2004
22,2004,Jeb Terry\TerrJe20,OG,2,North Carolina,,6-5,313,5.20,29.0,27,105,8.03,4.98,Tampa Bay Buccaneers / 5th / 146th pick / 2004
23,2004,Jamaar Taylor\TaylJa00,WR,1,Texas A&M,College Stats,6-1,197,4.46,,,,,,New York Giants / 6th / 168th pick / 2004
24,2004,Thomas Tapeh\TapeTh00,FB,2,Minnesota,College Stats,6-1,245,4.80,32.5,23,114,7.65,4.52,Philadelphia Eagles / 5th / 162nd pick / 2004
25,2004,Max Starks\StarMa21,OT,53,Florida,College Stats,6-7,350,5.56,27.5,21,98,7.88,4.65,Pittsburgh Steelers / 3rd / 75th pick / 2004
26,2004,Kendrick Starling\StarKe21,WR,0,San Jose State,College Stats,6-1,193,4.49,31.5,,119,6.88,3.87,
27,2004,John Standeford\StanJo00,WR,2,Purdue,College Stats,6-3,197,4.60,32.5,,113,6.90,4.08,
28,2004,Chris Snee\SneeCh20,OG,90,Boston College,,6-3,314,5.10,30.5,29,104,7.75,4.66,New York Giants / 2nd / 34th pick / 2004
29,2004,Jonathan Smith\SmitJo00,WR,2,Georgia Tech,College Stats,5-10,194,4.78,32.5,,114,,4.35,Buffalo Bills / 7th / 214th pick / 2004
30,2004,Justin Smiley\SmilJu20,OG,34,Alabama,,6-3,298,5.07,32.0,19,111,7.72,4.41,San Francisco 49ers / 2nd / 46th pick / 2004
31,2004,Jake Scott\ScotJa21,OT,69,Idaho,,6-5,281,5.06,34.5,24,110,7.96,4.68,Indianapolis Colts / 5th / 141st pick / 2004
32,2004,Matt Schaub\SchaMa00,QB,79,Virginia,College Stats,6-6,243,5.04,30.5,,110,7.65,4.62,Atlanta Falcons / 3rd / 90th pick / 2004
33,2004,P.K. Sam\SamxP.20,WR,0,Florida State,College Stats,6-3,210,4.54,34.5,,,7.04,,New England Patriots / 5th / 164th pick / 2004
34,2004,Sean Ryan\RyanSe00,TE,1,Boston College,College Stats,6-4,268,4.97,32.5,22,115,,,Dallas Cowboys / 5th / 144th pick / 2004
35,2004,Jacob Rogers\RogeJa20,OT,0,Southern California,College Stats,6-6,307,5.30,,30,,,,Dallas Cowboys / 2nd / 52nd pick / 2004
36,2004,Ben Roethlisberger\RoetBe00,QB,171,Miami (OH),College Stats,6-5,241,4.75,,,,,,Pittsburgh Steelers / 1st / 11th pick / 2004
37,2004,Philip Rivers\RivePh00,QB,178,North Carolina State,College Stats,6-5,229,5.08,,,,,,New York Giants / 1st / 4th pick / 2004
38,2004,Brian Rimpf\RimpBr20,OT,3,East Carolina,,6-6,319,5.41,28.0,31,105,7.97,4.66,Baltimore Ravens / 7th / 246th pick / 2004
39,2004,Alan Reuber\ReubAl20,OG,0,Texas A&M,,6-6,323,5.49,29.0,26,98,7.95,4.91,
40,2004,Derek Abney,WR,,Kentucky,College Stats,5-9,179,4.58,33.5,,120,6.89,4.08,Baltimore Ravens / 7th / 244th pick / 2004
41,2004,Josh Harris,QB,,Bowling Green,College Stats,6-1,238,4.78,31.0,,115,,,Baltimore Ravens / 6th / 187th pick / 2004
42,2004,Jeff Smoker,QB,,Michigan State,College Stats,6-3,223,4.95,26.5,,101,7.65,4.36,St. Louis Rams / 6th / 201st pick / 2004
43,2004,Lousaka Polite\PoliLo00,FB,4,Pittsburgh,College Stats,6-0,246,4.68,32.0,28,117,7.45,4.18,
44,2004,Brett Pierce\PierBr00,TE,0,Stanford,College Stats,6-5,250,4.95,27.0,19,103,7.13,4.37,
45,2004,Cody Pickett\PickCo00,QB,1,Washington,College Stats,6-3,233,4.79,30.5,,109,7.19,4.30,San Francisco 49ers / 7th / 217th pick / 2004
46,2004,Stephen Peterman\PeteSt20,OG,42,LSU,College Stats,6-4,312,5.46,24.5,23,95,7.87,4.68,Dallas Cowboys / 3rd / 83rd pick / 2004
47,2004,Jason Peters\PeteJa21,TE,115,Arkansas,College Stats,6-4,336,4.93,29.0,21,115,7.70,4.75,
48,2004,Chris Perry\PerrCh00,RB,9,Michigan,College Stats,6-0,224,4.56,,19,,,,Cincinnati Bengals / 1st / 26th pick / 2004
49,2004,Jarrett Payton\PaytJa00,RB,1,Miami (FL),College Stats,6-0,220,4.66,31.0,,115,7.34,4.31,
50,2004,Samie Parker\ParkSa00,WR,14,Oregon,College Stats,5-10,179,4.39,36.0,,,,,Kansas City Chiefs / 4th / 105th pick / 2004
51,2004,Shane Olivea\OlivSh20,OT,34,Ohio State,,6-3,302,5.29,29.0,,92,8.25,4.71,San Diego Chargers / 7th / 209th pick / 2004
52,2004,John Navarre\NavaJo00,QB,0,Michigan,College Stats,6-6,246,5.19,26.5,,100,7.73,4.46,Arizona Cardinals / 7th / 202nd pick / 2004
53,2004,Johnnie Morant\MoraJo00,WR,0,Syracuse,College Stats,6-4,229,4.51,41.0,,130,7.34,4.22,Oakland Raiders / 5th / 134th pick / 2004
54,2004,Mewelde Moore\MoorMe00,RB,33,Tulane,College Stats,5-11,209,4.65,35.0,,118,7.05,4.12,Minnesota Vikings / 4th / 119th pick / 2004
55,2004,Clarence Moore\MoorCl00,WR,2,Northern Arizona,,6-6,211,4.55,34.0,,122,6.84,4.16,Baltimore Ravens / 6th / 199th pick / 2004
56,2004,Jim Molinaro\MoliJi20,OT,1,Notre Dame,,6-6,308,5.09,29.5,21,105,7.75,4.60,Washington Redskins / 6th / 180th pick / 2004
57,2004,Sean McHugh\McHuSe00,TE,2,Penn State,College Stats,6-5,264,4.92,29.0,18,115,7.36,4.09,Tennessee Titans / 7th / 241st pick / 2004
58,2004,Dylan McFarland\McFaDy20,OT,0,Montana,,6-6,304,5.26,27.5,31,98,,,Buffalo Bills / 7th / 207th pick / 2004
59,2004,Luke McCown\McCoLu00,QB,8,Louisiana Tech,College Stats,6-4,208,4.71,37.5,,125,6.74,4.21,Cleveland Browns / 4th / 106th pick / 2004
60,2004,Matt Mauck\MaucMa00,QB,1,LSU,College Stats,6-2,228,4.79,,,,,,Denver Broncos / 7th / 225th pick / 2004
61,2004,Maurice Mann\MannMa00,WR,0,Nevada,College Stats,6-1,191,4.57,34.0,,118,,,Cincinnati Bengals / 5th / 149th pick / 2004
62,2004,Eli Manning\MannEl00,QB,150,Mississippi,College Stats,6-5,221,4.90,,,,,,San Diego Chargers / 1st / 1st pick / 2004
63,2004,Triandos Luke\LukeTr00,WR,0,Alabama,College Stats,5-11,199,4.51,38.0,,124,7.06,4.17,Denver Broncos / 6th / 171st pick / 2004
64,2004,J.P. Losman\LosmJ.00,QB,20,Tulane,College Stats,6-2,224,4.73,33.0,,116,,,Buffalo Bills / 1st / 22nd pick / 2004
65,2004,Jared Lorenzen\LoreJa00,QB,0,Kentucky,College Stats,6-3,288,5.28,,,,,,
66,2004,Sean Locklear\LockSe20,OG,46,North Carolina State,College Stats,6-4,308,5.16,29.0,27,100,7.85,4.56,Seattle Seahawks / 3rd / 84th pick / 2004
67,2004,Brad Lekkerkerker\LekkBr20,OT,0,California-Davis,,6-7,317,5.36,27.5,23,102,7.94,4.71,
68,2004,Craig Krenzel\KrenCr00,QB,1,Ohio State,College Stats,6-3,228,4.84,28.0,,112,7.22,4.08,Chicago Bears / 5th / 148th pick / 2004
69,2004,Ryan Krause\KrauRy00,WR,1,Nebraska-Omaha,,6-2,244,4.60,33.5,18,119,6.78,4.16,San Diego Chargers / 6th / 169th pick / 2004
70,2004,Kelvin Kight\KighKe00,WR,0,Florida,College Stats,6-0,213,4.56,34.0,,109,7.18,4.24,
71,2004,Mike Karney\KarnMi00,FB,2,Arizona State,College Stats,5-11,254,5.02,30.0,25,103,,,New Orleans Saints / 5th / 156th pick / 2004
72,2004,Jeris McIntyre,WR,,Auburn,College Stats,5-11,203,4.46,29.0,,112,6.98,4.08,Kansas City Chiefs / 6th / 195th pick / 2004
73,2004,Kevin Jones\JoneKe02,RB,29,Virginia Tech,College Stats,6-0,227,4.38,38.0,,120,,,Detroit Lions / 1st / 30th pick / 2004
74,2004,Julius Jones\JoneJu01,RB,43,Notre Dame,College Stats,5-10,217,4.47,37.5,,121,6.97,4.12,Dallas Cowboys / 2nd / 43rd pick / 2004
75,2004,Greg Jones\JoneGr01,RB,10,Florida State,College Stats,6-1,249,4.55,,,,,,Jacksonville Jaguars / 2nd / 55th pick / 2004
76,2004,Adrian Jones\JoneAd20,OT,13,Kansas,College Stats,6-4,296,4.97,31.0,27,114,7.81,4.58,New York Jets / 4th / 132nd pick / 2004
77,2004,Michael Jenkins\JenkMi00,WR,46,Ohio State,College Stats,6-4,218,4.40,,,,,,Atlanta Falcons / 1st / 29th pick / 2004
78,2004,Justin Jenkins\JenkJu00,WR,0,Mississippi State,College Stats,5-11,213,4.60,35.0,,123,7.47,4.16,
79,2004,Steven Jackson\JackSt00,RB,92,Oregon State,College Stats,6-1,241,4.55,,,,,,St. Louis Rams / 1st / 24th pick / 2004
80,2004,B.J. Symons,QB,,Texas Tech,College Stats,6-0,210,4.90,,,,,,Houston Texans / 7th / 248th pick / 2004
81,2004,Anthony Herrera\HerrAn20,OG,33,Tennessee,,6-2,315,5.20,,,,,,
82,2004,Devery Henderson\HendDe00,WR,41,LSU,College Stats,5-11,198,4.41,,,,,,New Orleans Saints / 2nd / 50th pick / 2004
83,2004,Ben Hartsock\HartBe00,TE,2,Ohio State,College Stats,6-4,263,4.80,35.0,23,117,7.10,3.98,Indianapolis Colts / 3rd / 68th pick / 2004
84,2004,Derrick Hamilton\HamiDe20,WR,0,Clemson,College Stats,6-3,196,4.54,,,,,,San Francisco 49ers / 3rd / 77th pick / 2004
85,2004,D.J. Hackett\HackD.00,WR,15,Colorado,College Stats,6-2,199,4.53,41.0,,131,6.79,4.08,Seattle Seahawks / 5th / 157th pick / 2004
86,2004,Ronnie Ghent\GhenRo00,TE,0,Louisville,College Stats,6-2,248,5.02,27.5,11,103,7.47,4.50,
87,2004,Robert Gallery\GallRo20,OT,44,Iowa,College Stats,6-7,323,4.98,30.0,24,105,7.42,4.38,Oakland Raiders / 1st / 2nd pick / 2004
88,2004,Michael Gaines\GainMi00,TE,7,Central Florida,College Stats,6-2,275,5.06,33.0,18,109,7.44,4.18,Carolina Panthers / 7th / 232nd pick / 2004
89,2004,Carlos Francis\FranCa20,WR,0,Texas Tech,College Stats,5-9,198,4.33,38.5,,114,6.97,4.06,Oakland Raiders / 4th / 99th pick / 2004
90,2004,Troy Fleming\FlemTr00,FB,3,Tennessee,College Stats,6-0,230,4.62,32.0,,120,6.94,3.91,Tennessee Titans / 6th / 191st pick / 2004
91,2004,Larry Fitzgerald\FitzLa00,WR,121,Pittsburgh,College Stats,6-3,225,4.48,,,,,,Arizona Cardinals / 1st / 3rd pick / 2004
92,2004,Lee Evans\EvanLe00,WR,56,Wisconsin,College Stats,5-11,197,4.39,34.5,,120,,,Buffalo Bills / 1st / 13th pick / 2004
93,2004,Tim Euhus\EuhuTi00,TE,1,Oregon State,College Stats,6-5,260,4.93,34.5,25,115,6.99,4.13,Buffalo Bills / 4th / 109th pick / 2004
94,2004,Adimchinobi Echemandu\EcheAd00,RB,1,California,College Stats,5-11,226,4.58,,15,,,,Cleveland Browns / 7th / 208th pick / 2004
95,2004,Jeff Dugan\DugaJe00,TE,2,Maryland,College Stats,6-4,263,5.00,28.0,21,109,7.40,4.32,Minnesota Vikings / 7th / 220th pick / 2004
96,2004,Nat Dorsey\DorsNa20,OT,6,Georgia Tech,,6-7,322,5.46,28.5,26,102,8.30,4.84,Minnesota Vikings / 4th / 115th pick / 2004
97,2004,Devard Darling\DarlDe00,WR,4,Washington State,College Stats,6-1,213,4.52,37.0,,129,,,Baltimore Ravens / 3rd / 82nd pick / 2004
98,2004,Trey Darilek\DariTr20,OG,1,Texas-El Paso,,6-4,301,5.23,28.5,22,110,7.85,4.61,Philadelphia Eagles / 4th / 131st pick / 2004
99,2004,Jerricho Cotchery\CotcJe00,WR,63,North Carolina State,College Stats,6-0,212,4.54,36.0,,121,6.93,3.91,New York Jets / 4th / 108th pick / 2004
100,2004,Terrance Copper\CoppTe00,WR,10,East Carolina,College Stats,6-0,208,4.53,35.5,,116,7.34,4.31,
101,2004,Chris Cooley\CoolCh00,TE,38,Utah State,College Stats,6-3,265,4.87,33.0,22,115,7.21,4.19,Washington Redskins / 3rd / 81st pick / 2004
102,2004,Keary Colbert\ColbKe00,WR,15,Southern California,College Stats,6-1,207,4.60,30.0,,,,,Carolina Panthers / 2nd / 62nd pick / 2004
103,2004,Cedric Cobbs\CobbCe00,RB,0,Arkansas,College Stats,6-0,223,4.75,40.0,,123,,,New England Patriots / 4th / 128th pick / 2004
104,2004,Michael Clayton\ClayMi00,WR,24,LSU,College Stats,6-3,209,4.67,32.5,,116,6.77,4.09,Tampa Bay Buccaneers / 1st / 15th pick / 2004
105,2004,Adrien Clarke\ClarAd20,OG,8,Ohio State,,6-5,329,5.52,26.0,,102,7.90,4.74,Philadelphia Eagles / 7th / 227th pick / 2004
106,2004,Tyson Clabo\ClabTy20,OG,65,Wake Forest,,6-7,315,5.51,30.0,24,100,8.09,4.88,
107,2004,Kirk Chambers\ChamKi20,OT,8,Stanford,,6-7,313,5.44,27.0,22,101,7.56,4.40,Cleveland Browns / 6th / 176th pick / 2004
108,2004,Ran Carthon\CartRa00,RB,0,Florida,College Stats,5-11,224,4.51,34.5,22,112,,4.12,
109,2004,Drew Carter\CartDr00,WR,8,Ohio State,College Stats,6-4,204,4.36,,,,,,Carolina Panthers / 5th / 163rd pick / 2004
110,2004,Vernon Carey\CareVe20,OG,51,Miami (FL),,6-4,335,5.33,,30,,,,Miami Dolphins / 1st / 19th pick / 2004
111,2004,Kelly Butler\ButlKe21,OT,8,Purdue,,6-7,320,5.11,30.5,,105,7.96,4.92,Detroit Lions / 6th / 172nd pick / 2004
112,2004,Bernard Berrian\BerrBe00,WR,36,Fresno State,College Stats,6-1,183,4.58,38.0,,128,7.34,4.18,Chicago Bears / 3rd / 78th pick / 2004
113,2004,Tatum Bell\BellTa00,RB,23,Oklahoma State,College Stats,5-11,212,4.37,38.5,25,117,,,Denver Broncos / 2nd / 41st pick / 2004
114,2004,Jacob Bell\BellJa20,OG,40,Miami (OH),,6-5,302,5.22,,26,,,,Tennessee Titans / 5th / 138th pick / 2004
115,2004,Stacy Andrews\AndrSt21,OT,26,Mississippi,,6-6,342,5.07,30.5,34,106,8.09,4.78,Cincinnati Bengals / 4th / 123rd pick / 2004
116,2004,Shawn Andrews\AndrSh55,OT,40,Arkansas,College Stats,6-4,366,5.49,25.0,27,98,8.25,4.85,Philadelphia Eagles / 1st / 16th pick / 2004
117,2004,Courtney Anderson\AndeCo00,TE,5,San Jose State,College Stats,6-6,269,4.89,30.0,17,106,7.86,4.45,Oakland Raiders / 7th / 245th pick / 2004
118,2004,Rich Alexis\AlexRi00,RB,0,Washington,College Stats,6-0,210,4.64,32.0,,114,7.41,4.43,
119,2004,Carlos Wright,WR,,Tennessee State,,6-1,203,4.65,34.0,,122,7.12,4.31,
120,2004,Renaldo Works,RB,,Oklahoma,College Stats,6-0,222,4.70,30.5,21,115,7.25,4.09,
121,2004,Travis Wilson,FB,,Kansas State,College Stats,6-3,256,4.89,33.0,25,109,7.56,4.36,
122,2004,Keith Willis,TE,,Virginia Tech,College Stats,6-6,260,5.03,,21,114,7.33,4.44,
123,2004,Huey Whittaker,WR,,South Florida,College Stats,6-4,234,4.62,37.0,,121,7.06,4.13,
124,2004,Mike Walker,TE,,Minnesota-Morris,,6-4,254,4.84,30.0,19,106,7.51,4.35,
125,2004,Alex Wade,FB,,Duke,College Stats,6-0,248,4.97,32.5,22,114,7.50,4.41,
126,2004,Drew Strojny,OT,,Duke,,6-7,327,5.37,29.5,,99,7.98,4.84,
127,2004,Shannon Snell,OG,,Florida,,6-4,316,5.82,25.5,21,93,8.38,4.91,
128,2004,Kevin Beard,WR,,Miami (FL),College Stats,6-0,180,4.46,31.0,,113,,,
129,2004,Bobby Blizzard,TE,,North Carolina,College Stats,6-4,266,4.89,,12,102,,,
130,2004,Maurice Brown,WR,,Iowa,College Stats,6-0,219,4.56,33.0,,117,7.38,4.21,
131,2004,Sean Bubin,OT,,Illinois,,6-6,306,5.32,24.5,25,97,7.66,4.76,
132,2004,Marko Cavka,OT,,Sacramento State,,6-7,294,5.17,27.5,27,107,7.53,4.37,
133,2004,Quinn Christensen,OG,,BYU,,6-6,312,5.10,,32,,,,
134,2004,Casey Clausen,QB,,Tennessee,College Stats,6-3,223,4.95,,,,,,
135,2004,Chris Collins,WR,,Mississippi,College Stats,6-1,201,4.69,35.0,,112,,,
136,2004,Regis Crawford,OG,,Arizona State,,6-2,316,6.05,,,,8.03,4.86,
137,2004,Duron Croson,RB,,Fort Valley State,,6-1,226,4.83,30.5,14,108,,,
138,2004,Lane Danielson,WR,,Iowa State,,6-0,197,4.60,31.0,,117,6.72,3.94,
139,2004,Josh Davis,RB,,Nebraska,College Stats,5-10,200,4.54,33.5,13,112,7.27,4.07,
140,2004,Khiawatha Downey,OG,,Indiana (PA),,6-4,332,5.50,26.5,21,98,8.01,4.82,
141,2004,Clarence Farmer,RB,,Arizona,College Stats,6-0,231,4.68,34.5,25,120,7.44,4.25,
142,2004,Jason Fife,QB,,Oregon,College Stats,6-4,226,4.83,30.5,,113,7.28,4.18,
143,2004,J.P. Foschi,TE,,Georgia Tech,,6-4,266,5.00,30.5,24,111,7.49,4.35,
144,2004,Antonio Hall,OG,,Kentucky,,6-3,317,5.54,26.5,27,101,8.12,4.55,
145,2004,Joseph Hayes,OG,,San Jose State,,6-4,311,5.67,23.0,18,94,8.25,5.12,
146,2004,B.J. Johnson,WR,,Texas,College Stats,5-11,207,4.50,,,,,,
147,2004,Tony Johnson,WR,,Penn State,College Stats,5-11,202,4.61,32.5,,118,7.16,4.16,
148,2004,Carlos Joseph,OT,,Miami (FL),,6-6,345,5.33,,29,,,,
149,2004,Robert Kent,QB,,Jackson State,,6-4,222,4.87,26.5,,110,7.69,4.22,
150,2004,Derrick Knight,RB,,Boston College,College Stats,5-9,209,4.71,31.5,16,108,,,
151,2004,Tim Manning,WR,,Jackson State,,5-11,179,4.59,28.5,,111,7.24,4.27,
152,2004,Derek McCoy,WR,,Colorado,College Stats,6-3,210,4.73,38.0,,128,7.10,4.09,
153,2004,James Newson,WR,,Oregon State,College Stats,6-1,213,4.76,31.5,,116,7.41,,
154,2004,Tony Pape,OT,,Michigan,,6-6,323,5.36,27.0,26,97,8.01,4.60,
155,2004,Josh Parrish,OT,,Washington State,,6-6,330,5.41,28.0,20,104,8.24,4.61,
156,2004,Carlos Perez,WR,,Florida,College Stats,5-11,203,4.78,38.0,,118,,4.45,
157,2004,Scott Rislov,QB,,San Jose State,College Stats,6-1,224,4.95,30.0,,119,7.44,4.34,
158,2004,Ell Roberson,QB,,Kansas State,College Stats,5-11,194,4.60,,,,,,
159,2004,Fred Russell,RB,,Iowa,College Stats,5-7,195,4.50,34.0,21,121,7.09,4.30,
160,2004,Rod Rutherford,QB,,Pittsburgh,College Stats,6-2,240,4.79,30.5,,110,7.66,4.41,
