Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
48,2000,Kevin McDougal\McDoKe01,RB,0,Colorado State,College Stats,5-11,206,4.63,32.0,,108,7.08,4.12,
49,2000,Tee Martin\MartTe00,QB,0,Tennessee,College Stats,6-2,227,4.58,34.5,,113,,,Pittsburgh Steelers / 5th / 163rd pick / 2000
50,2000,Jamal Lewis\LewiJa00,RB,83,Tennessee,College Stats,6-0,240,4.58,,23,,,,Baltimore Ravens / 1st / 5th pick / 2000
51,2000,Charles Lee\LeexCh00,WR,7,Central Florida,College Stats,6-1,202,4.56,35.5,,125,7.30,4.25,Green Bay Packers / 7th / 242nd pick / 2000
52,2000,Noel LaMontagne\LamoNo20,OG,0,Virginia,,6-4,299,5.09,,21,,,,
53,2000,Marcus Knight\KnigMa00,WR,0,Michigan,College Stats,6-1,180,4.72,28.5,,106,7.11,4.38,
54,2000,Adrian Klemm\KlemAd20,OT,10,Hawaii,,6-4,307,4.98,,24,,,,New England Patriots / 2nd / 46th pick / 2000
55,2000,Erron Kinney\KinnEr00,TE,17,Florida,College Stats,6-6,272,4.90,,,,,,Tennessee Titans / 3rd / 68th pick / 2000
56,2000,Curtis Keaton\KeatCu00,RB,0,James Madison,College Stats,5-10,214,4.41,41.5,23,131,6.82,3.93,Cincinnati Bengals / 4th / 97th pick / 2000
57,2000,Leander Jordan\JordLe20,OG,10,Indiana (PA),,6-4,330,5.46,31.0,25,104,7.91,4.76,Carolina Panthers / 3rd / 82nd pick / 2000
58,2000,Thomas Jones\JoneTh00,RB,78,Virginia,College Stats,5-10,216,4.45,,,,,,Arizona Cardinals / 1st / 7th pick / 2000
59,2000,John Jones\JoneJo00,TE,0,Indiana (PA),College Stats,6-4,248,4.63,38.5,13,125,7.33,4.43,
60,2000,Doug Johnson\JohnDo00,QB,8,Florida,College Stats,6-2,226,4.95,29.5,,96,,,
61,2000,Ronney Jenkins\JenkRo00,RB,3,Northern Arizona,College Stats,5-10,184,4.50,,18,118,,,
62,2000,Jeno James\JameJe20,OG,30,Auburn,,6-3,320,5.62,25.5,24,94,8.51,5.22,Carolina Panthers / 6th / 182nd pick / 2000
63,2000,Marlion Jackson\JackMa01,RB,0,Saginaw Valley State,,6-1,242,4.60,35.5,24,125,7.15,4.14,
64,2000,Jarious Jackson\JackJa01,QB,0,Notre Dame,College Stats,6-0,226,4.68,,,109,,,Denver Broncos / 7th / 214th pick / 2000
65,2000,Darrell Jackson\JackDa00,WR,67,Florida,,6-0,197,4.56,,,,,,Seattle Seahawks / 3rd / 80th pick / 2000
66,2000,Trevor Insley\InslTr00,WR,2,Nevada,College Stats,6-0,192,4.70,,,,,,
67,2000,Todd Husak\HusaTo20,QB,0,Stanford,College Stats,6-3,216,5.20,27.5,,99,7.17,4.41,Washington Redskins / 6th / 202nd pick / 2000
68,2000,Steve Herndon\HernSt20,OG,10,Georgia,,6-4,297,5.23,,,,,,
69,2000,Windrell Hayes\HayeWi00,WR,1,Southern California,College Stats,5-11,204,4.50,,,,7.33,4.18,New York Jets / 5th / 143rd pick / 2000
70,2000,Joe Hamilton\HamiJo20,QB,0,Georgia Tech,College Stats,5-10,192,4.81,,,106,,,Tampa Bay Buccaneers / 7th / 234th pick / 2000
71,2000,Troy Hambrick\HambTr00,RB,13,Savannah State,College Stats,6-0,237,4.66,34.5,21,118,7.48,4.44,
72,2000,Mike Green\GreeMi00,FB,2,Houston,College Stats,6-0,253,4.78,28.5,25,108,7.08,4.34,Tennessee Titans / 7th / 213th pick / 2000
73,2000,Trevor Gaylor\GaylTr00,WR,7,Miami (OH),College Stats,6-3,199,4.56,37.5,,121,7.03,4.29,San Diego Chargers / 4th / 111th pick / 2000
74,2000,Mondriel Fulcher\FulcMo20,FB,0,Miami (FL),College Stats,6-3,253,4.85,27.0,18,116,7.46,4.52,Oakland Raiders / 7th / 227th pick / 2000
75,2000,Bubba Franks\FranBu00,TE,22,Miami (FL),College Stats,6-6,265,4.85,,,,,,Green Bay Packers / 1st / 14th pick / 2000
76,2000,Larry Foster\FostLa00,WR,5,LSU,College Stats,5-10,198,4.55,37.0,,121,6.88,4.06,
77,2000,Zeron Flemister\FlemZe00,TE,4,Iowa,College Stats,6-4,249,4.72,37.0,14,116,6.92,4.16,
78,2000,Danny Farmer\FarmDa00,WR,5,UCLA,College Stats,6-3,217,4.58,,,,,,Pittsburgh Steelers / 4th / 103rd pick / 2000
79,2000,Deon Dyer\DyerDe00,FB,0,North Carolina,College Stats,5-11,260,4.99,28.0,,104,7.88,4.81,Miami Dolphins / 4th / 117th pick / 2000
80,2000,Ron Dugans\DugaRo00,WR,6,Florida State,College Stats,6-1,206,4.58,,,117,,,Cincinnati Bengals / 3rd / 66th pick / 2000
81,2000,Reuben Droughns\DrouRe00,RB,29,Oregon,College Stats,5-11,215,4.66,30.0,13,115,7.34,4.41,Detroit Lions / 3rd / 81st pick / 2000
82,2000,Ron Dayne\DaynRo00,RB,25,Wisconsin,College Stats,5-11,259,4.65,,,,,,New York Giants / 1st / 11th pick / 2000
83,2000,JaJuan Dawson\DawsJa00,WR,5,Tulane,College Stats,6-1,199,4.55,34.0,,117,6.96,4.16,Cleveland Browns / 3rd / 79th pick / 2000
84,2000,Casey Crawford\CrawCa00,TE,0,Virginia,College Stats,6-6,244,4.83,,18,,,,
85,2000,Laveranues Coles\ColeLa00,WR,80,Florida State,College Stats,5-11,192,4.41,34.0,,115,6.89,4.39,New York Jets / 3rd / 78th pick / 2000
86,2000,Cosey Coleman\ColeCo21,OG,39,Tennessee,College Stats,6-4,322,5.40,28.0,,101,8.15,4.97,Tampa Bay Buccaneers / 2nd / 51st pick / 2000
87,2000,Chris Coleman\ColeCh01,WR,0,North Carolina State,College Stats,6-0,211,4.61,32.5,,110,6.79,4.10,
88,2000,Chris Cole\ColeCh00,WR,1,Texas A&M,College Stats,6-0,191,4.37,37.5,,125,6.76,4.09,Denver Broncos / 3rd / 70th pick / 2000
89,2000,Chad Clifton\ClifCh20,OT,92,Tennessee,,6-5,334,5.05,30.5,24,102,7.58,4.73,Green Bay Packers / 2nd / 44th pick / 2000
90,2000,Travis Claridge\ClarTr20,OG,24,Southern California,,6-5,303,5.15,31.5,29,100,7.77,4.86,Atlanta Falcons / 2nd / 37th pick / 2000
91,2000,Doug Chapman\ChapDo00,RB,3,Marshall,College Stats,5-10,215,4.56,38.5,16,128,6.84,4.20,Minnesota Vikings / 3rd / 88th pick / 2000
92,2000,Kwame Cavil\CaviKw00,WR,0,Texas,College Stats,6-2,208,4.54,39.5,,118,,,
93,2000,Cooper Carlisle\CarlCo20,OG,65,Florida,,6-5,297,5.16,31.0,28,100,7.82,4.48,Denver Broncos / 4th / 112th pick / 2000
94,2000,Trung Canidate\CaniTr00,RB,11,Arizona,College Stats,5-11,193,4.41,,18,,,,St. Louis Rams / 1st / 31st pick / 2000
95,2000,Plaxico Burress\BurrPl00,WR,83,Michigan State,College Stats,6-5,231,4.59,33.0,,115,,,Pittsburgh Steelers / 1st / 8th pick / 2000
96,2000,Marc Bulger\BulgMa00,QB,64,West Virginia,College Stats,6-2,208,4.97,,,100,7.46,4.34,New Orleans Saints / 6th / 168th pick / 2000
97,2000,Travis Brown\BrowTr01,QB,1,Northern Arizona,,6-3,218,5.01,29.0,,101,7.54,4.87,
98,2000,Tom Brady\BradTo00,QB,255,Michigan,College Stats,6-4,211,5.28,24.5,,99,7.20,4.38,New England Patriots / 6th / 199th pick / 2000
99,2000,Brad Bedell\BedeBr20,OG,3,Colorado,,6-4,302,5.07,31.5,17,103,7.76,4.58,Cleveland Browns / 6th / 206th pick / 2000
100,2000,Anthony Becht\BechAn00,TE,14,West Virginia,College Stats,6-6,270,4.78,33.5,,123,6.94,4.08,New York Jets / 1st / 27th pick / 2000
101,2000,Darnell Alford\AlfoDa20,OT,0,Boston College,,6-4,334,5.56,25.0,23,94,8.48,4.98,Kansas City Chiefs / 6th / 188th pick / 2000
102,2000,Shaun Alexander\AlexSh00,RB,79,Alabama,College Stats,6-0,218,4.58,,,,,,Seattle Seahawks / 1st / 19th pick / 2000
103,2000,Destry Wright,RB,,Jackson State,,5-11,216,4.84,29.5,15,112,7.15,4.41,
104,2000,Boo Williams,RB,,South Carolina,,5-11,222,4.52,,,,,,
105,2000,Anthony White,RB,,Kentucky,,6-0,195,4.68,32.5,,118,7.05,4.24,
106,2000,Andy Vincent,OG,,Texas A&M,,6-4,306,5.20,28.5,14,108,7.54,4.42,
107,2000,Ryan Tujague,OG,,Washington State,,6-5,297,5.16,27.0,21,96,8.18,4.95,
108,2000,Quinton Spotwood,WR,,Syracuse,,5-11,184,4.55,33.5,,123,,,
109,2000,Rashon Spikes,RB,,North Carolina State,,5-10,204,4.78,33.0,13,113,7.18,4.47,
110,2000,Keith Smith,RB,,Arizona,,5-10,207,4.50,,,,,,
111,2000,Kofi Shuck,WR,,Wyoming,,6-2,180,4.66,33.0,,119,7.18,4.10,
112,2000,Manuia Savea,OG,,Arizona,,6-2,308,5.34,25.0,24,92,,,
113,2000,Ketric Sanford,RB,,Houston,,5-7,199,4.60,32.0,12,118,6.63,4.30,
114,2000,Phillip Rogers,RB,,Georgia Tech,,6-1,232,4.68,37.0,19,124,7.21,4.31,
115,2000,Roger Roesler,OG,,Texas,,6-5,314,5.31,29.5,25,101,8.31,4.76,
116,2000,Kyle Allamon,TE,,Texas Tech,,6-2,253,4.97,29.0,,104,7.29,4.49,
117,2000,Mark Baniewicz,OT,,Syracuse,,6-6,312,5.34,28.0,20,96,7.72,4.73,
118,2000,Terrance Beadles,OG,,Arkansas-Pine Bluff,,6-3,312,5.19,,29,,,,
119,2000,Demario Brown,RB,,Utah State,,6-0,217,4.72,31.0,,107,7.17,4.39,
120,2000,Keith Brown,RB,,UCLA,,5-11,216,4.66,30.0,,117,6.64,4.08,
121,2000,Bill Burke,QB,,Michigan State,,6-4,206,5.03,28.5,,107,7.46,4.42,
122,2000,Giovanni Carmazzi,QB,,Hofstra,,6-3,224,4.74,36.5,,119,6.94,4.23,
123,2000,Chris Chaloupka,QB,,Sam Houston State,,6-2,216,4.96,,,,,,
124,2000,Chrys Chukwuma,RB,,Arkansas,,6-1,232,4.56,,,115,,,
125,2000,Joey Chustz,OT,,Louisiana Tech,,6-7,304,5.08,31.0,28,103,7.65,4.65,
126,2000,Kurth Connell,OT,,Washington,,6-4,291,5.49,33.0,27,103,8.14,4.84,
127,2000,Brandon Daniels,WR,,Oklahoma,,5-10,211,4.54,,,,,,
128,2000,Chris Daniels,WR,,Purdue,,6-3,217,4.74,33.0,,115,7.20,4.24,
129,2000,Joe Dean Davenport,TE,,Arkansas,,6-7,268,5.06,30.0,13,108,7.33,4.67,
130,2000,Adam Davis,OG,,Oklahoma State,,6-4,309,5.66,26.0,,92,8.51,5.00,
131,2000,Darren Davis,RB,,Iowa State,,5-8,189,4.81,32.0,13,109,7.04,4.47,
132,2000,Matt Farmer,WR,,Air Force,,6-0,190,4.51,33.0,,108,6.63,3.94,
133,2000,Kevin Feterik,QB,,BYU,,5-11,207,4.92,31.0,,106,7.30,4.45,
134,2000,Chafie Fields,WR,,Penn State,,6-1,196,4.43,,,,,,
135,2000,Derrick Foster,RB,,Texas A&M-Kingsville,,5-11,201,4.43,34.5,19,117,6.84,4.36,
136,2000,Jason Gavadza,TE,,Kent State,,6-3,249,4.62,32.5,22,113,7.15,4.30,
137,2000,Sherrod Gideon,WR,,Southern Miss,,5-11,173,4.66,,,,,,
138,2000,Jonathan Gray,OT,,Texas Tech,,6-4,338,5.85,23.0,20,94,,,
139,2000,Dante' Hall,RB,,Texas A&M,,5-8,191,4.44,38.0,18,123,6.62,3.82,
140,2000,Ricky Hall,WR,,Virginia Tech,,6-2,206,4.52,,,,,,
141,2000,Joey Hamilton,WR,,Jacksonville State,,6-1,201,4.54,36.0,,116,7.57,4.41,
142,2000,Thomas Hamner,RB,,Minnesota,,6-0,197,4.50,32.0,17,125,6.97,4.07,
143,2000,D'Andre Hardeman,FB,,Texas A&M,,5-10,238,4.81,30.0,,109,7.27,4.36,
144,2000,Semisi Heimuli,OG,,Texas A&M,,6-1,312,5.40,29.0,20,94,7.94,4.63,
145,2000,Leroy Hodge,WR,,Texas A&M,,6-1,215,4.54,34.5,,116,7.14,4.21,
146,2000,Al Jackson,OG,,LSU,,6-3,304,5.20,,19,,,,
147,2000,Ryan Johanningmeier,OG,,Colorado,,6-6,310,5.25,29.0,,107,7.90,4.66,
148,2000,Matt Johnson,OG,,BYU,,6-4,345,5.56,28.0,35,99,8.07,4.99,
149,2000,Dwaune Jones,WR,,Richmond,,6-0,191,4.66,,,,,,
150,2000,Morgan Kane,RB,,Wake Forest,,6-1,221,4.62,37.5,29,121,6.81,4.16,
151,2000,Matt Keller,FB,,Ohio State,,5-11,235,4.74,,,,,,
152,2000,Dan Kendra,FB,,Florida State,,6-0,251,4.84,35.0,24,119,,,
153,2000,Andrew Kline,OG,,San Diego State,,6-2,305,5.43,28.0,26,103,7.54,4.60,
154,2000,Tim Lester,QB,,Western Michigan,,6-0,202,5.02,27.0,,97,7.28,4.24,
155,2000,Anthony Lucas,WR,,Arkansas,,6-3,194,4.53,35.0,,121,,,
156,2000,Alton Lusk,WR,,Central Oklahoma,,6-2,182,4.61,36.5,,122,7.16,4.26,
157,2000,Terrence McCaskey,TE,,Mississippi State,,6-5,271,5.00,29.0,,101,,,
158,2000,Richard Mercier,OG,,Miami (FL),,6-3,295,5.39,26.0,18,97,7.84,4.78,
159,2000,Wendell Montgomery,WR,,Wyoming,,6-3,203,4.81,35.5,,117,7.01,4.24,
160,2000,Mookie Moore,OG,,Troy,,6-3,320,5.45,24.5,34,94,8.37,5.06,
161,2000,Muneer Moore,WR,,Richmond,,6-1,201,4.52,37.5,,129,6.91,4.09,
162,2000,Leon Murray,QB,,Tennessee State,,6-2,207,4.75,,,,,,
163,2000,Kaulana Noa,OT,,Hawaii,,6-4,317,5.34,25.5,27,98,7.82,4.74,
164,2000,Carlos Nuno,TE,,BYU,,6-4,263,5.03,28.0,23,106,,,
165,2000,Cory Peterson,WR,,Mississippi,,6-2,195,4.75,32.5,,114,,,
166,2000,Chase Raynock,OT,,Montana,,6-6,308,5.50,25.0,22,94,8.33,5.00,
