Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
17,2007,Syndric Steptoe\StepSy20,WR,1,Arizona,College Stats,5-9,194,4.59,33.0,17,,,,Cleveland Browns / 7th / 234th pick / 2007
18,2007,Isaiah Stanback\StanIs00,QB,0,Washington,College Stats,6-2,216,4.60,,22,,,,Dallas Cowboys / 4th / 103rd pick / 2007
19,2007,Drew Stanton\StanDr00,QB,10,Michigan State,College Stats,6-3,226,4.75,30.5,,108,6.77,4.41,Detroit Lions / 2nd / 43rd pick / 2007
20,2007,Joe Staley\StalJo20,OT,89,Central Michigan,College Stats,6-6,306,4.79,,27,,,,San Francisco 49ers / 1st / 28th pick / 2007
21,2007,Matt Spaeth\SpaeMa00,TE,2,Minnesota,College Stats,6-7,270,4.83,,,,,,Pittsburgh Steelers / 3rd / 77th pick / 2007
22,2007,Jason Snelling\SnelJa00,FB,23,Virginia,College Stats,5-11,230,4.79,30.0,,111,7.06,4.37,Atlanta Falcons / 7th / 244th pick / 2007
23,2007,Troy Smith\SmitTr02,QB,6,Ohio State,College Stats,6-0,225,4.72,,,,,,Baltimore Ravens / 5th / 174th pick / 2007
24,2007,Steve Smith\SmitSt02,WR,24,Southern California,College Stats,6-0,197,4.44,38.0,,120,6.68,4.19,New York Giants / 2nd / 51st pick / 2007
25,2007,Kolby Smith\SmitKo00,RB,4,Louisville,College Stats,5-11,220,4.50,38.0,18,114,7.22,4.34,Kansas City Chiefs / 5th / 148th pick / 2007
26,2007,Arron Sears\SearAr20,OG,15,Tennessee,College Stats,6-3,319,5.09,,21,,,,Tampa Bay Buccaneers / 2nd / 35th pick / 2007
27,2007,Derek Schouman\SchoDe00,FB,2,Boise State,College Stats,6-2,247,4.74,37.5,27,122,7.00,4.27,Buffalo Bills / 7th / 222nd pick / 2007
28,2007,Dan Santucci\SantDa20,OG,0,Notre Dame,College Stats,6-3,301,5.13,29.0,23,102,7.47,4.74,Cincinnati Bengals / 7th / 230th pick / 2007
29,2007,JaMarcus Russell\RussJa00,QB,6,LSU,College Stats,6-5,265,4.83,,,,,,Oakland Raiders / 1st / 1st pick / 2007
30,2007,Gary Russell\RussGa00,RB,1,Minnesota,College Stats,5-10,229,4.77,31.5,9,113,,4.54,
31,2007,Jeff Rowe\RoweJe00,QB,0,Nevada,College Stats,6-5,226,4.91,29.5,,114,7.16,4.42,Cincinnati Bengals / 5th / 151st pick / 2007
32,2007,Dante Rosario\RosaDa00,TE,10,Oregon,College Stats,6-3,244,4.78,36.0,20,115,6.96,4.47,Carolina Panthers / 5th / 155th pick / 2007
33,2007,Ryne Robinson\RobiRy00,WR,0,Miami (OH),College Stats,5-9,179,4.47,35.0,,123,6.71,4.21,Carolina Panthers / 4th / 118th pick / 2007
34,2007,Laurent Robinson\RobiLa01,WR,17,Illinois State,,6-2,199,4.38,39.0,19,127,6.83,4.28,Atlanta Falcons / 3rd / 75th pick / 2007
35,2007,Gijon Robinson\RobiGi21,FB,3,Missouri Western,,6-1,255,4.71,33.0,21,116,7.23,4.43,
36,2007,Sidney Rice\RiceSi01,WR,36,South Carolina,College Stats,6-3,200,4.51,39.5,,119,7.09,4.34,Minnesota Vikings / 2nd / 44th pick / 2007
37,2007,Jared Retkofsky\RetkJa00,LS,1,TCU,College Stats,6-5,265,4.91,,,,,,
38,2007,Manny Ramirez\RamiMa20,OG,35,Baylor,College Stats,6-3,326,5.24,,40,,,,Detroit Lions / 4th / 117th pick / 2007
39,2007,Brady Quinn\QuinBr00,QB,2,Notre Dame,College Stats,6-4,232,4.73,,24,,,,Cleveland Browns / 1st / 22nd pick / 2007
40,2007,Antonio Pittman\PittAn00,RB,3,Ohio State,College Stats,5-11,207,4.40,35.5,16,123,6.84,4.16,New Orleans Saints / 4th / 107th pick / 2007
41,2007,Nate Ilaoa,RB,,Hawaii,College Stats,5-9,245,4.77,30.0,25,103,7.10,4.42,Philadelphia Eagles / 7th / 236th pick / 2007
42,2007,Adrian Peterson\PeteAd01,RB,108,Oklahoma,College Stats,6-1,217,4.40,38.5,,127,7.09,4.40,Minnesota Vikings / 1st / 7th pick / 2007
43,2007,Ben Patrick\PatrBe00,TE,4,Delaware,College Stats,6-3,252,4.74,34.5,,111,7.21,4.31,Arizona Cardinals / 7th / 215th pick / 2007
44,2007,Jordan Palmer\PalmJo20,QB,0,Texas-El Paso,College Stats,6-6,231,4.98,30.5,,104,7.32,4.58,Washington Redskins / 6th / 205th pick / 2007
45,2007,Tyler Palko\PalkTy00,QB,2,Pittsburgh,College Stats,6-1,215,4.83,31.5,,112,7.05,4.36,
46,2007,Joel Filani,WR,,Texas Tech,College Stats,6-2,211,4.57,32.5,17,117,,,Tennessee Titans / 6th / 188th pick / 2007
47,2007,Greg Olsen\OlseGr00,TE,67,Miami (FL),College Stats,6-6,254,4.51,35.5,23,114,7.04,4.48,Chicago Bears / 1st / 31st pick / 2007
48,2007,Uche Nwaneri\NwanUc20,OG,41,Purdue,,6-3,325,5.37,,24,,,,Jacksonville Jaguars / 5th / 149th pick / 2007
49,2007,Legedu Naanee\NaanLe00,WR,14,Boise State,College Stats,6-2,225,4.41,40.0,19,119,,,San Diego Chargers / 5th / 172nd pick / 2007
50,2007,Chandler Williams,WR,,Florida International,College Stats,5-11,184,4.42,32.5,,123,6.99,4.29,Minnesota Vikings / 7th / 233rd pick / 2007
51,2007,Martrez Milner\MilnMa00,TE,0,Georgia,College Stats,6-4,252,4.79,34.0,19,117,7.35,4.49,Atlanta Falcons / 4th / 133rd pick / 2007
52,2007,Zach Miller\MillZa01,TE,33,Arizona State,College Stats,6-4,256,4.87,34.0,,115,7.01,4.42,Oakland Raiders / 2nd / 38th pick / 2007
53,2007,Robert Meachem\MeacRo00,WR,29,Tennessee,College Stats,6-2,214,4.39,37.5,,121,6.97,4.31,New Orleans Saints / 1st / 27th pick / 2007
54,2007,LeRon McClain\McClLe00,FB,13,Michigan State,College Stats,6-0,256,4.75,29.5,14,113,7.14,4.47,Baltimore Ravens / 4th / 137th pick / 2007
55,2007,James Marten\MartJa21,OT,0,Boston College,College Stats,6-7,309,5.08,30.5,,100,7.68,4.54,Dallas Cowboys / 3rd / 67th pick / 2007
56,2007,Marshawn Lynch\LyncMa00,RB,87,California,College Stats,5-11,215,4.46,35.5,20,125,7.05,4.55,Buffalo Bills / 1st / 12th pick / 2007
57,2007,Brian Leonard\LeonBr00,RB,12,Rutgers,College Stats,6-1,226,4.52,34.5,28,122,6.88,4.22,St. Louis Rams / 2nd / 52nd pick / 2007
58,2007,Kevin Kolb\KolbKe00,QB,13,Houston,College Stats,6-3,218,4.85,32.5,,112,6.94,4.44,Philadelphia Eagles / 2nd / 36th pick / 2007
59,2007,Adam Koets\KoetAd20,OT,2,Oregon State,,6-5,298,5.08,32.0,20,106,7.44,4.47,New York Giants / 6th / 189th pick / 2007
60,2007,Jordan Kent\KentJo20,WR,0,Oregon,College Stats,6-4,217,4.49,,,,,,Seattle Seahawks / 6th / 210th pick / 2007
61,2007,Onrea Jones\JoneOn20,WR,0,Hampton,,5-11,202,4.42,39.0,,121,7.05,4.28,
62,2007,James Jones\JoneJa04,WR,54,San Jose State,College Stats,6-1,207,4.54,34.0,22,119,7.06,4.20,Green Bay Packers / 3rd / 78th pick / 2007
63,2007,Jacoby Jones\JoneJa03,WR,34,Lane (TN),,6-3,210,4.50,34.0,,129,7.03,4.31,Houston Texans / 3rd / 73rd pick / 2007
64,2007,Calvin Johnson\JohnCa00,WR,93,Georgia Tech,College Stats,6-5,239,4.35,,,,,,Detroit Lions / 1st / 2nd pick / 2007
65,2007,Dwayne Jarrett\JarrDw00,WR,4,Southern California,College Stats,6-4,219,4.62,,,,,,Carolina Panthers / 2nd / 45th pick / 2007
66,2007,Brandon Jackson\JackBr00,RB,17,Nebraska,College Stats,5-10,210,4.54,37.0,21,122,7.00,4.14,Green Bay Packers / 2nd / 63rd pick / 2007
67,2007,Tony Hunt\HuntTo01,RB,0,Penn State,College Stats,6-2,233,4.68,,24,,,,Philadelphia Eagles / 3rd / 90th pick / 2007
68,2007,Jonathan Holland\HollJo01,WR,1,Michigan State,College Stats,6-0,191,4.45,35.5,15,120,7.12,4.40,Oakland Raiders / 7th / 254th pick / 2007
69,2007,Jason Hill\HillJa00,WR,10,Washington State,College Stats,6-0,204,4.32,37.0,,123,7.02,4.22,San Francisco 49ers / 3rd / 76th pick / 2007
70,2007,Corey Hilliard\HillCo21,OT,9,Oklahoma State,College Stats,6-5,308,5.29,27.0,28,106,7.45,4.65,New England Patriots / 6th / 209th pick / 2007
71,2007,Johnnie Lee Higgins\HiggJo00,WR,9,Texas-El Paso,,5-11,186,4.48,36.5,,122,6.62,4.32,Oakland Raiders / 3rd / 99th pick / 2007
72,2007,Stephon Heyer\HeyeSt20,OT,17,Maryland,,6-6,334,5.59,,30,94,,,
73,2007,Chris Henry\HenrCh01,RB,1,Arizona,College Stats,5-11,230,4.40,36.0,26,127,6.96,4.14,Tennessee Titans / 2nd / 50th pick / 2007
74,2007,Mario Henderson\HendMa21,OT,11,Florida State,,6-6,302,5.11,28.5,20,109,7.60,4.87,Oakland Raiders / 3rd / 91st pick / 2007
75,2007,Ryan Harris\HarrRy20,OT,38,Notre Dame,College Stats,6-4,305,5.09,25.5,22,100,7.78,4.52,Denver Broncos / 3rd / 70th pick / 2007
76,2007,Clark Harris\HarrCl20,TE,9,Rutgers,College Stats,6-5,261,4.80,32.0,21,112,,4.40,Green Bay Packers / 7th / 243rd pick / 2007
77,2007,Matt Gutierrez\GutiMa00,QB,0,Idaho State,College Stats,6-4,232,5.00,29.5,,108,6.99,4.28,
78,2007,Ben Grubbs\GrubBe20,OG,65,Auburn,College Stats,6-3,311,5.18,26.5,29,103,7.99,4.72,Baltimore Ravens / 1st / 29th pick / 2007
79,2007,Anthony Gonzalez\GonzAn00,WR,16,Ohio State,College Stats,6-0,193,4.44,38.0,,123,6.54,4.08,Indianapolis Colts / 1st / 32nd pick / 2007
80,2007,Ted Ginn\GinnTe00,WR,57,Maryland,College Stats,5-11,178,4.38,,,,,,Miami Dolphins / 1st / 9th pick / 2007
81,2007,Brandon Frye\FryeBr21,OT,2,Virginia Tech,,6-4,301,5.08,32.5,34,103,7.50,4.40,Houston Texans / 5th / 163rd pick / 2007
82,2007,Doug Free\FreeDo20,OT,57,Northern Illinois,,6-6,324,5.19,30.0,22,111,7.38,4.53,Dallas Cowboys / 4th / 122nd pick / 2007
83,2007,Yamon Figurs\FiguYa00,WR,2,Kansas State,College Stats,5-11,174,4.30,,,123,6.85,4.21,Baltimore Ravens / 3rd / 74th pick / 2007
84,2007,Trent Edwards\EdwaTr01,QB,18,Stanford,College Stats,6-4,231,4.76,,19,,7.14,4.46,Buffalo Bills / 3rd / 92nd pick / 2007
85,2007,Tim Duckworth\DuckTi20,OG,0,Auburn,,6-3,306,5.42,25.0,20,94,8.26,4.78,
86,2007,Chris Davis\DaviCh02,WR,0,Florida State,College Stats,5-10,181,4.50,35.5,,115,6.66,4.14,Tennessee Titans / 4th / 128th pick / 2007
87,2007,Buster Davis\DaviBu99,WR,2,Georgia Tech,College Stats,6-1,207,4.41,,,,,,Arizona Cardinals / 3rd / 69th pick / 2007
88,2007,Kenneth Darby\DarbKe00,RB,4,Alabama,College Stats,5-10,211,4.75,30.0,19,108,7.25,4.53,Tampa Bay Buccaneers / 7th / 246th pick / 2007
89,2007,Alonzo Coleman\ColeAl21,RB,0,Hampton,,5-10,207,4.49,,27,120,,,
90,2007,Daniel Coats\CoatDa00,TE,2,BYU,College Stats,6-3,257,4.94,30.0,34,111,7.07,4.43,
91,2007,David Clowney\ClowDa00,WR,3,Virginia Tech,College Stats,6-0,188,4.36,32.5,,123,7.00,4.15,Green Bay Packers / 5th / 157th pick / 2007
92,2007,Thomas Clayton\ClayTh00,RB,0,Kansas State,College Stats,5-10,218,4.63,36.5,23,121,,,
93,2007,Kenny Irons,RB,,Auburn,College Stats,5-11,203,4.45,38.0,,123,7.00,4.17,Cincinnati Bengals / 2nd / 49th pick / 2007
94,2007,Scott Chandler\ChanSc00,TE,20,Iowa,College Stats,6-7,270,4.78,30.0,16,111,7.26,4.32,San Diego Chargers / 4th / 129th pick / 2007
95,2007,Michael Bush\BushMi00,RB,26,Louisville,College Stats,6-1,243,4.62,,,,,,Oakland Raiders / 4th / 100th pick / 2007
96,2007,Eldra Buckley\BuckEl00,RB,1,Chattanooga,,5-9,202,4.56,35.5,14,120,7.71,4.43,
97,2007,Levi Brown\BrowLe20,OT,36,Penn State,College Stats,6-5,323,5.40,25.5,31,97,7.87,4.89,Arizona Cardinals / 1st / 5th pick / 2007
98,2007,Steve Breaston\BreaSt00,WR,28,Michigan,College Stats,6-0,193,4.46,33.0,,124,6.90,4.29,Arizona Cardinals / 5th / 142nd pick / 2007
99,2007,Ahmad Bradshaw\BradAh00,RB,47,Marshall,College Stats,5-9,198,4.55,34.0,,112,6.70,4.09,New York Giants / 7th / 250th pick / 2007
100,2007,Dwayne Bowe\BoweDw00,WR,57,LSU,College Stats,6-2,221,4.51,33.0,,125,6.81,4.35,Kansas City Chiefs / 1st / 23rd pick / 2007
101,2007,Kevin Boss\BossKe00,TE,17,Western Oregon,,6-6,252,4.78,35.0,,116,6.96,4.41,New York Giants / 5th / 153rd pick / 2007
102,2007,Lorenzo Booker\BookLo00,RB,4,Florida State,College Stats,5-10,191,4.46,35.5,26,121,,,Miami Dolphins / 3rd / 71st pick / 2007
103,2007,Justin Blalock\BlalJu20,OG,68,Texas,College Stats,6-3,320,5.10,28.5,40,101,7.75,4.72,Atlanta Falcons / 2nd / 39th pick / 2007
104,2007,Josh Beekman\BeekJo20,OG,10,Boston College,College Stats,6-2,313,5.36,25.5,24,93,8.24,4.81,Chicago Bears / 4th / 130th pick / 2007
105,2007,John Beck\BeckJo00,QB,4,BYU,College Stats,6-2,215,4.75,29.5,,111,6.81,4.17,Miami Dolphins / 2nd / 40th pick / 2007
106,2007,Allen Barbre\BarbAl20,OT,22,Missouri Southern,,6-4,300,4.84,32.0,28,105,7.40,4.63,Green Bay Packers / 4th / 119th pick / 2007
107,2007,Dallas Baker\BakeDa01,WR,0,Florida,College Stats,6-3,208,4.53,36.0,,129,6.69,4.19,Pittsburgh Steelers / 7th / 227th pick / 2007
108,2007,Deon Anderson\AndeDe01,FB,1,Connecticut,College Stats,5-11,243,4.73,33.0,23,114,7.27,4.43,Dallas Cowboys / 6th / 195th pick / 2007
109,2007,Aundrae Allison\AlliAu00,WR,3,East Carolina,College Stats,6-0,198,4.39,37.0,,127,,,Minnesota Vikings / 5th / 146th pick / 2007
110,2007,Andy Alleman\AlleAn20,OG,5,Akron,,6-4,305,5.07,30.0,27,106,7.80,4.65,New Orleans Saints / 3rd / 88th pick / 2007
111,2007,Jared Zabransky,QB,,Boise State,College Stats,6-2,219,4.56,35.5,,111,6.78,4.08,
112,2007,Julius Wilson,OT,,Alabama-Birmingham,,6-4,327,5.43,27.0,,103,8.33,5.00,
113,2007,D.J. Ware,RB,,Illinois,,6-0,225,4.61,,21,,,,
114,2007,Elliot Vallejo,OT,,California-Davis,,6-7,327,5.38,26.0,24,94,7.95,5.14,
115,2007,Chad Upshaw,TE,,Buffalo,College Stats,6-4,252,4.90,33.5,16,108,7.23,4.58,
116,2007,Dane Uperesa,OT,,Hawaii,,6-4,309,5.28,,,,,,
117,2007,Matt Trannon,WR,,Michigan State,College Stats,6-6,216,4.57,36.5,13,118,7.09,4.34,
118,2007,Paul Thompson,WR,,Oklahoma,College Stats,6-4,216,4.62,33.5,,127,6.81,4.11,
119,2007,Zac Taylor,QB,,Nebraska,College Stats,6-2,216,5.06,30.5,,110,7.39,4.60,
120,2007,Ramonce Taylor,RB,,Texas College,,5-10,195,4.50,34.0,,125,6.98,4.23,
121,2007,Herb Taylor,OT,,TCU,,6-4,296,5.19,27.0,26,100,7.78,4.64,
122,2007,Josh Swogger,QB,,Montana,,6-4,237,5.12,28.5,,107,7.25,4.76,
123,2007,Jayson Swain,WR,,Tennessee,College Stats,6-0,212,4.63,33.0,,,,,
124,2007,John Stocco,QB,,Wisconsin,College Stats,6-2,207,5.08,27.0,,104,7.29,4.60,
125,2007,Cameron Stephenson,OG,,Rutgers,,6-3,306,5.40,28.5,34,101,7.72,4.81,
126,2007,Bret Smith,WR,,Tennessee,College Stats,6-2,173,4.55,,,,,,
127,2007,Ken Shackleford,OT,,Georgia,,6-5,322,5.30,24.5,28,102,8.35,5.05,
128,2007,Michael Allan,TE,,Whitworth,,6-6,255,4.71,36.0,19,123,7.31,4.52,
129,2007,Cory Anderson,FB,,Tennessee,College Stats,6-2,247,4.70,37.0,19,115,7.37,4.35,
130,2007,David Ball,WR,,New Hampshire,,6-1,196,4.70,,,,6.94,4.21,
131,2007,Reggie Ball,WR,,Georgia Tech,College Stats,5-11,203,4.67,30.0,15,112,6.90,4.19,
132,2007,Nate Bennett,OG,,Michigan State,,6-4,316,5.47,26.5,34,90,8.15,5.04,
133,2007,Stephen Berg,OG,,Arizona State,,6-5,330,5.38,,19,,,,
134,2007,Andrew Carnahan,OT,,Arizona State,,6-7,306,5.20,,22,,,,
135,2007,Jemalle Cornelius,WR,,Florida,College Stats,5-11,184,4.57,34.5,,123,6.99,4.30,
136,2007,Jon Cornish,RB,,Kansas,College Stats,5-11,206,4.62,34.0,,118,7.09,,
137,2007,Tala Esera,OT,,Hawaii,,6-3,312,5.22,,,,,,
138,2007,Aaron Fairooz,WR,,Central Arkansas,,6-6,209,4.49,36.0,,125,6.89,4.27,
139,2007,Luke Getsy,QB,,Akron,College Stats,6-2,222,4.96,32.5,,106,6.95,4.46,
140,2007,Gabe Hall,OT,,Texas Tech,College Stats,6-4,313,4.91,29.0,22,104,7.59,4.68,
141,2007,Jonny Harline,TE,,BYU,College Stats,6-4,248,4.84,28.5,15,106,7.05,4.68,
142,2007,Jarrett Hicks,WR,,Texas Tech,College Stats,6-3,210,4.67,34.5,,120,,,
143,2007,Drisan James,WR,,Boise State,College Stats,6-0,193,4.52,39.0,14,126,7.09,4.39,
144,2007,Mike Jones,OG,,Iowa,College Stats,6-5,309,5.46,25.5,28,98,7.80,4.88,
145,2007,Aaron King,LS,,Texas-El Paso,,6-1,239,4.78,,,,,,
146,2007,Toby Korrodi,QB,,Central Missouri,,6-3,234,5.37,25.0,,91,7.77,4.64,
147,2007,Chris Leak,QB,,Florida,College Stats,6-0,209,4.74,32.5,,113,7.03,4.41,
148,2007,Nick Leeson,LS,,Virginia Tech,College Stats,6-1,255,5.08,,,,,,
149,2007,Palauni Ma Sun,OG,,Oregon,,6-5,319,5.86,24.5,22,91,8.70,5.01,
150,2007,Mike Mason,WR,,Tennessee State,,6-0,190,4.40,39.5,,129,6.94,4.08,
151,2007,Marquay McDaniel,WR,,Hampton,,5-10,205,4.52,33.5,19,114,7.13,4.35,
152,2007,Ronnie McGill,RB,,North Carolina,College Stats,5-11,213,4.59,,22,,,,
153,2007,Rhema McKnight,WR,,Notre Dame,College Stats,6-1,211,4.53,34.0,,118,6.84,4.16,
154,2007,Ryan Moore,WR,,Miami (FL),College Stats,6-2,217,4.54,32.0,,110,6.87,4.35,
155,2007,Tyrone Moss,RB,,Miami (FL),College Stats,5-9,231,4.75,31.0,16,107,,4.56,
156,2007,Joe Newton,TE,,Oregon State,College Stats,6-7,257,4.89,31.0,20,109,7.35,4.57,
157,2007,Syvelle Newton,WR,,South Carolina,College Stats,6-1,218,4.64,,20,,,,
158,2007,Mike Otto,OT,,Purdue,College Stats,6-5,308,5.20,26.5,20,105,7.62,4.67,
159,2007,James Pinkney,QB,,East Carolina,College Stats,6-2,208,4.79,34.0,,112,7.35,4.49,
160,2007,Anthony Pudewell,TE,,Nevada,College Stats,6-4,250,5.07,25.5,15,101,7.31,4.41,
161,2007,Jerard Rabb,WR,,Boise State,College Stats,6-2,201,4.58,36.5,,125,6.99,4.19,
