Rk,Year,Player,Pos,AV,School,College,Height,Wt,40YD,Vertical,BenchReps,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr)
26,2012,Coty Sensabaugh\SensCo00,CB,17,Clemson,College Stats,5-11,189,4.33,37.0,15,122,6.60,4.06,Tennessee Titans / 4th / 115th pick / 2012
27,2012,Keenan Robinson\RobiKe01,ILB,19,Texas,College Stats,6-3,242,4.72,35.5,27,120,,,Washington Redskins / 4th / 119th pick / 2012
28,2012,Josh Robinson\RobiJo01,CB,11,Central Florida,College Stats,5-10,199,4.29,38.5,17,133,6.55,3.97,Minnesota Vikings / 3rd / 66th pick / 2012
29,2012,Travian Robertson\RobeTr00,DT,1,South Carolina,College Stats,6-4,302,5.12,26.0,30,102,,,Atlanta Falcons / 7th / 249th pick / 2012
30,2012,Sean Richardson\RichSe00,SS,1,Vanderbilt,College Stats,6-2,216,4.43,38.5,22,128,7.01,4.44,
31,2012,Kendall Reyes\ReyeKe00,DT,24,Connecticut,College Stats,6-4,299,4.82,34.5,36,113,7.43,4.53,San Diego Chargers / 2nd / 49th pick / 2012
32,2012,Kheeston Randall\RandKh00,DT,1,Texas,College Stats,6-5,293,5.00,34.0,28,111,7.49,4.84,Miami Dolphins / 7th / 215th pick / 2012
33,2012,Cyhl Quarles\QuarCy00,SS,0,Wake Forest,College Stats,6-1,213,4.54,32.5,19,119,7.21,4.32,
34,2012,Shaun Prater\PratSh00,CB,2,Iowa,College Stats,5-10,190,4.50,,14,,,,Cincinnati Bengals / 5th / 156th pick / 2012
35,2012,Shawn Powell\PoweSh00,P,2,Florida State,College Stats,6-4,248,5.06,,,,,,
36,2012,Chaz Powell\PoweCh00,CB,0,Penn State,College Stats,6-0,203,4.42,33.0,17,121,6.84,4.16,
37,2012,Dontari Poe\PoexDo00,DT,52,Memphis,College Stats,6-3,346,4.89,29.5,44,105,7.90,4.56,Kansas City Chiefs / 1st / 11th pick / 2012
38,2012,Eddie Pleasant\PleaEd00,SS,6,Oregon,College Stats,5-10,211,4.53,33.5,22,116,7.12,4.28,
39,2012,Nick Perry\PerrNi00,DE,21,Southern California,College Stats,6-3,271,4.55,38.5,35,124,7.25,4.66,Green Bay Packers / 1st / 28th pick / 2012
40,2012,Micah Pellerin\PellMi00,CB,0,Hampton,,6-0,194,4.52,33.0,14,116,,,
41,2012,Brad Nortman\NortBr00,P,12,Wisconsin,College Stats,6-2,213,4.78,,,,,,Carolina Panthers / 6th / 207th pick / 2012
42,2012,Josh Norman\NormJo01,CB,34,Coastal Carolina,,6-0,197,4.61,33.0,14,124,7.09,4.23,Carolina Panthers / 5th / 143rd pick / 2012
43,2012,Charles Mitchell\MitcCh01,SS,1,Mississippi State,College Stats,5-11,202,4.56,37.0,19,127,6.93,4.22,Atlanta Falcons / 6th / 192nd pick / 2012
44,2012,Chase Minnifield\MinnCh00,CB,1,Virginia,College Stats,5-10,183,4.63,,7,,,,
45,2012,Whitney Mercilus\MercWh00,DE,40,Illinois,College Stats,6-4,261,4.68,32.0,27,118,7.17,4.53,Houston Texans / 1st / 26th pick / 2012
46,2012,DeQuan Menzie\MenzDe00,CB,0,Alabama,College Stats,5-11,202,4.65,33.0,,116,,,Kansas City Chiefs / 5th / 146th pick / 2012
47,2012,Caleb McSurdy\McSuCa00,ILB,0,Montana,,6-1,245,4.82,30.0,26,110,7.26,4.28,Dallas Cowboys / 7th / 222nd pick / 2012
48,2012,Jerron McMillian\McMiJe00,SS,2,Maine,,5-11,203,4.47,36.5,17,120,6.69,4.22,Green Bay Packers / 4th / 133rd pick / 2012
49,2012,Kelcie McCray\McCrKe00,SS,6,Arkansas State,College Stats,6-2,202,4.48,30.5,12,122,7.00,4.29,
50,2012,Shea McClellin\McClSh00,OLB,18,Boise State,College Stats,6-3,260,4.62,31.5,19,118,7.07,4.33,Chicago Bears / 1st / 19th pick / 2012
51,2012,Jonathan Massaquoi\MassJo00,OLB,6,Troy,College Stats,6-2,264,4.81,33.5,20,120,7.38,4.53,Atlanta Falcons / 5th / 164th pick / 2012
52,2012,Mike Martin\MartMi01,DT,6,Michigan,College Stats,6-1,306,4.80,33.5,36,113,7.19,4.25,Tennessee Titans / 3rd / 82nd pick / 2012
53,2012,Markelle Martin\MartMa00,FS,1,Oklahoma State,College Stats,6-1,207,4.47,,19,,,,Tennessee Titans / 6th / 190th pick / 2012
54,2012,Brandon Marshall\MarsBr01,OLB,29,Nevada,College Stats,6-1,242,4.72,30.5,28,108,7.05,4.09,Jacksonville Jaguars / 5th / 142nd pick / 2012
55,2012,Terrell Manning\MannTe00,OLB,0,North Carolina State,College Stats,6-2,237,4.71,32.5,22,114,7.18,4.43,Green Bay Packers / 5th / 163rd pick / 2012
56,2012,Shawn Loiseau\LoisSh00,ILB,0,Merrimack,,6-0,244,4.74,32.5,19,109,,,
57,2012,Travis Lewis\LewiTr00,OLB,4,Oklahoma,College Stats,6-1,246,4.83,36.0,22,122,,,Detroit Lions / 7th / 223rd pick / 2012
58,2012,Ronnell Lewis\LewiRo02,OLB,0,Oklahoma,College Stats,6-2,253,4.65,31.0,36,112,7.09,4.40,Detroit Lions / 4th / 125th pick / 2012
59,2012,Markus Kuhn\KuhnMa00,DT,6,North Carolina State,College Stats,6-5,299,4.87,34.5,28,112,7.43,4.41,New York Giants / 7th / 239th pick / 2012
60,2012,Luke Kuechly\KuecLu00,ILB,82,Boston College,College Stats,6-3,242,4.58,38.0,27,123,6.92,4.12,Carolina Panthers / 1st / 9th pick / 2012
61,2012,Dre Kirkpatrick\KirkDr00,CB,25,Alabama,College Stats,6-2,186,4.50,35.0,,120,,,Cincinnati Bengals / 1st / 17th pick / 2012
62,2012,Mychal Kendricks\KendMy00,ILB,36,California,College Stats,5-11,239,4.44,39.5,24,127,,4.19,Philadelphia Eagles / 2nd / 46th pick / 2012
63,2012,Josh Kaddu\KaddJo00,OLB,0,Oregon,College Stats,6-3,239,4.67,34.0,20,119,,,Miami Dolphins / 5th / 155th pick / 2012
64,2012,Chandler Jones\JoneCh03,DE,57,Syracuse,College Stats,6-5,266,4.77,35.0,22,120,7.07,4.38,New England Patriots / 1st / 21st pick / 2012
65,2012,Trumaine Johnson\JohnTr05,CB,30,Montana,,6-2,204,4.50,35.5,19,122,7.20,4.15,St. Louis Rams / 3rd / 65th pick / 2012
66,2012,Steven Johnson\JohnSt02,OLB,8,Kansas,College Stats,6-0,239,4.71,36.0,16,113,7.32,4.38,
67,2012,Leonard Johnson\JohnLe03,CB,13,Iowa State,College Stats,5-10,196,4.62,32.0,15,120,6.96,4.15,
68,2012,James-Michael Johnson\JohnJa04,ILB,11,Nevada,College Stats,6-1,241,4.60,37.0,23,124,7.34,4.37,Cleveland Browns / 4th / 120th pick / 2012
69,2012,Cam Johnson\JohnCa01,DE,5,Virginia,College Stats,6-3,268,4.75,35.0,,105,7.20,4.38,San Francisco 49ers / 7th / 237th pick / 2012
70,2012,Janoris Jenkins\JenkJa03,CB,43,North Alabama,College Stats,5-10,193,4.41,33.5,,121,6.95,4.13,St. Louis Rams / 2nd / 39th pick / 2012
71,2012,Malik Jackson\JackMa02,DE,37,Tennessee,College Stats,6-5,284,4.85,28.0,25,105,7.38,4.41,Denver Broncos / 5th / 137th pick / 2012
72,2012,Asa Jackson\JackAs00,CB,3,Cal Poly,,5-10,191,4.48,34.5,19,118,6.97,4.03,Baltimore Ravens / 5th / 169th pick / 2012
73,2012,Bruce Irvin\IrviBr00,OLB,39,West Virginia,College Stats,6-3,245,4.41,33.5,23,123,6.70,4.03,Seattle Seahawks / 1st / 15th pick / 2012
74,2012,Melvin Ingram\IngrMe00,OLB,39,South Carolina,College Stats,6-1,264,4.69,34.5,28,109,6.83,4.18,San Diego Chargers / 1st / 18th pick / 2012
75,2012,George Iloka\IlokGe00,FS,30,Boise State,College Stats,6-4,225,4.60,34.5,20,124,7.03,4.03,Cincinnati Bengals / 5th / 167th pick / 2012
76,2012,Duke Ihenacho\IhenDu00,SS,9,San Jose State,College Stats,6-0,213,4.67,35.0,20,122,6.78,4.22,
77,2012,John Hughes\HughJo00,DT,10,Cincinnati,College Stats,6-2,309,5.32,,28,,,,Cleveland Browns / 3rd / 87th pick / 2012
78,2012,Delano Howell\HoweDe00,SS,1,Stanford,College Stats,5-11,210,4.61,33.0,21,120,6.97,4.15,
79,2012,Jaye Howard\HowaJa00,DT,18,Florida,College Stats,6-3,301,4.78,27.5,24,106,7.32,4.47,Seattle Seahawks / 4th / 114th pick / 2012
80,2012,Jayron Hosley\HoslJa00,CB,7,Virginia Tech,College Stats,5-10,178,4.38,,11,,,,New York Giants / 3rd / 94th pick / 2012
81,2012,Dont'a Hightower\HighDo01,ILB,45,Alabama,College Stats,6-2,265,4.62,32.0,,,,,New England Patriots / 1st / 25th pick / 2012
82,2012,Casey Hayward\HaywCa00,CB,33,Vanderbilt,College Stats,5-11,192,4.47,34.0,19,119,6.76,3.90,Green Bay Packers / 2nd / 62nd pick / 2012
83,2012,Mike Harris\HarrMi00,CB,9,Florida State,College Stats,5-10,188,4.52,36.0,,117,6.81,4.07,Jacksonville Jaguars / 6th / 176th pick / 2012
84,2012,DaJohn Harris\HarrDa02,DT,0,Southern California,College Stats,6-3,306,4.97,,,,,,
85,2012,Cliff Harris\HarrCl01,CB,,Oregon,College Stats,5-11,175,4.61,36.0,14,118,6.79,4.19,
86,2012,Dominique Hamilton\HamiDo00,DT,0,Missouri,College Stats,6-5,313,5.45,,31,,7.82,4.78,
87,2012,Winston Guy\GuyxWi00,SS,3,Kentucky,College Stats,6-1,218,4.62,,,,,,Seattle Seahawks / 6th / 181st pick / 2012
88,2012,Trevor Guyton\GuytTr00,DE,,California,College Stats,6-3,285,5.01,31.0,,105,7.45,4.53,Minnesota Vikings / 7th / 219th pick / 2012
89,2012,Najee Goode\GoodNa00,ILB,7,West Virginia,College Stats,6-0,244,4.55,35.5,,117,,,Tampa Bay Buccaneers / 5th / 140th pick / 2012
90,2012,Stephon Gilmore\GilmSt00,CB,33,South Carolina,College Stats,6-0,190,4.38,36.0,15,123,6.61,3.94,Buffalo Bills / 1st / 10th pick / 2012
91,2012,Terrence Frederick\FredTe00,CB,1,Texas A&M,College Stats,5-10,187,4.44,35.0,16,121,6.59,4.03,Pittsburgh Steelers / 7th / 246th pick / 2012
92,2012,Justin Francis\FranJu00,DE,0,Rutgers,College Stats,6-2,268,4.90,32.0,23,109,7.05,4.35,
93,2012,Marcus Forston\ForsMa00,DT,0,Miami (FL),College Stats,6-1,301,5.05,28.0,35,105,7.64,4.79,
94,2012,Jamell Fleming\FlemJa00,CB,5,Oklahoma,College Stats,5-11,206,4.43,34.0,23,125,6.71,3.97,Arizona Cardinals / 3rd / 80th pick / 2012
95,2012,Darius Fleming\FlemDa00,OLB,1,Notre Dame,College Stats,6-2,245,4.71,33.5,27,114,7.03,4.28,San Francisco 49ers / 5th / 165th pick / 2012
96,2012,Alfonzo Dennard\DennAl00,CB,8,Nebraska,College Stats,5-10,204,4.48,37.0,,121,,,New England Patriots / 7th / 224th pick / 2012
97,2012,Lavonte David\DaviLa00,OLB,58,Nebraska,College Stats,6-1,233,4.57,36.5,19,119,7.28,4.22,Tampa Bay Buccaneers / 2nd / 58th pick / 2012
98,2012,Demario Davis\DaviDe00,OLB,44,Arkansas State,College Stats,6-2,235,4.49,38.5,32,124,7.19,4.28,New York Jets / 3rd / 77th pick / 2012
99,2012,Mike Daniels\DaniMi00,DT,34,Iowa,College Stats,6-0,291,4.84,,,,,,Green Bay Packers / 4th / 132nd pick / 2012
100,2012,Vinny Curry\CurrVi00,DE,16,Marshall,College Stats,6-3,266,4.87,32.0,,110,6.90,4.40,Philadelphia Eagles / 2nd / 59th pick / 2012
101,2012,Jared Crick\CricJa00,DE,29,Nebraska,College Stats,6-4,279,4.91,31.0,,104,7.47,4.40,Houston Texans / 4th / 126th pick / 2012
102,2012,Tyrone Crawford\CrawTy00,DE,28,Boise State,College Stats,6-4,275,4.82,33.0,28,113,7.09,4.44,Dallas Cowboys / 3rd / 81st pick / 2012
103,2012,Jack Crawford\CrawJa00,DE,10,Penn State,College Stats,6-5,274,4.74,33.0,,116,7.15,4.25,Oakland Raiders / 5th / 158th pick / 2012
104,2012,Fletcher Cox\CoxxFl00,DT,62,Mississippi State,College Stats,6-4,298,4.77,26.0,30,103,7.07,4.53,Philadelphia Eagles / 1st / 12th pick / 2012
105,2012,Quinton Coples\CoplQu00,DE,20,North Carolina,College Stats,6-6,284,4.69,31.5,25,109,7.57,4.78,New York Jets / 1st / 16th pick / 2012
106,2012,Audie Cole\ColeAu00,ILB,6,North Carolina State,College Stats,6-4,246,4.76,35.0,15,114,6.96,4.29,Minnesota Vikings / 7th / 210th pick / 2012
107,2012,Morris Claiborne\ClaiMo00,CB,22,LSU,College Stats,5-11,188,4.50,34.5,,118,7.01,4.12,Dallas Cowboys / 1st / 6th pick / 2012
108,2012,Josh Chapman\ChapJo00,DT,8,Alabama,College Stats,6-1,316,5.02,,,,,,Indianapolis Colts / 5th / 136th pick / 2012
109,2012,Sean Cattouse\CattSe00,SS,0,California,College Stats,6-2,211,4.74,34.0,,114,6.99,4.15,
110,2012,Tank Carder\CardTa00,ILB,5,TCU,College Stats,6-2,236,4.58,34.5,19,121,6.89,4.18,Buffalo Bills / 5th / 147th pick / 2012
111,2012,Drew Butler\ButlDr00,P,2,Georgia,College Stats,6-1,203,5.04,,,,,,
112,2012,Miles Burris\BurrMi00,OLB,14,San Diego State,College Stats,6-2,246,4.67,37.5,31,121,,,Oakland Raiders / 4th / 129th pick / 2012
113,2012,Vontaze Burfict\BurfVo00,ILB,46,Arizona State,College Stats,6-1,248,5.00,30.0,,104,,,
114,2012,Zach Brown\BrowZa00,OLB,36,North Carolina,College Stats,6-1,244,4.44,33.5,,116,,,Tennessee Titans / 2nd / 52nd pick / 2012
115,2012,Ron Brooks\BrooRo01,CB,6,LSU,College Stats,5-10,190,4.37,38.0,12,120,,,Buffalo Bills / 4th / 124th pick / 2012
116,2012,Michael Brockers\BrocMi00,DT,43,LSU,College Stats,6-5,322,5.31,26.5,,105,7.46,4.81,St. Louis Rams / 1st / 14th pick / 2012
117,2012,Andre Branch\BranAn00,DE,21,Clemson,College Stats,6-4,259,4.67,32.5,19,120,7.19,4.25,Jacksonville Jaguars / 2nd / 38th pick / 2012
118,2012,Nigel Bradham\BradNi00,OLB,36,Florida State,College Stats,6-2,241,4.56,37.0,24,121,7.18,4.37,Buffalo Bills / 4th / 105th pick / 2012
119,2012,Brandon Boykin\BoykBr00,CB,9,Georgia,College Stats,5-9,182,4.44,,,,,,Philadelphia Eagles / 4th / 123rd pick / 2012
120,2012,Omar Bolden\BoldOm00,CB,5,Arizona State,College Stats,5-10,202,4.51,,24,,,,Denver Broncos / 4th / 101st pick / 2012
121,2012,Robert Blanton\BlanRo00,CB,10,Notre Dame,College Stats,6-1,208,4.66,34.0,12,116,6.71,3.97,Minnesota Vikings / 5th / 139th pick / 2012
122,2012,Justin Bethel\BethJu00,FS,17,Presbyterian,,6-0,200,4.52,39.5,19,131,6.79,4.30,Arizona Cardinals / 6th / 177th pick / 2012
123,2012,Jake Bequette\BequJa00,DE,0,Arkansas,College Stats,6-5,274,4.75,34.0,,113,6.90,4.07,New England Patriots / 3rd / 90th pick / 2012
124,2012,Bill Bentley\BentBi00,CB,3,Colorado,,5-10,182,4.42,31.5,13,114,6.99,4.50,Detroit Lions / 3rd / 85th pick / 2012
125,2012,Mark Barron\BarrMa00,SS,34,Alabama,College Stats,6-1,213,4.54,,,,,,Tampa Bay Buccaneers / 1st / 7th pick / 2012
126,2012,Bryan Anger\AngeBr00,P,15,California,College Stats,6-4,208,4.86,,,,,,Jacksonville Jaguars / 3rd / 70th pick / 2012
127,2012,Antonio Allen\AlleAn02,SS,10,South Carolina,College Stats,6-1,210,4.58,34.0,17,118,7.02,4.25,New York Jets / 7th / 242nd pick / 2012
128,2012,Frank Alexander\AlexFr00,DE,6,Oklahoma,College Stats,6-4,270,4.80,,,,,,Carolina Panthers / 4th / 103rd pick / 2012
129,2012,Chas Alecxih\AlecCh00,DT,0,Pittsburgh,College Stats,6-4,296,5.31,25.5,19,99,7.74,4.62,
130,2012,Emmanuel Acho\AchoEm00,OLB,2,Texas,College Stats,6-2,238,4.64,35.5,24,118,,,Cleveland Browns / 6th / 204th pick / 2012
131,2012,Phillip Thomas,FS,,Syracuse,College Stats,5-11,198,4.68,33.0,14,122,,,
132,2012,Johnny Thomas,SS,,Oklahoma State,,5-10,206,4.57,35.5,20,123,7.01,4.25,
133,2012,Brian Stahovich,P,,San Diego State,College Stats,6-0,211,4.78,,,,,,
134,2012,Brett Roy,DT,,Nevada,College Stats,6-3,275,5.00,30.5,32,108,7.31,4.62,
135,2012,Trenton Robinson,FS,,Michigan State,College Stats,5-10,195,4.46,35.0,15,125,,4.15,
136,2012,Ryan Baker,OLB,,LSU,College Stats,5-11,232,4.80,34.0,30,113,7.21,4.35,
137,2012,Jamie Blatnick,DE,,Oklahoma State,College Stats,6-3,263,4.81,32.5,28,112,7.22,4.20,
138,2012,Charles Brown,CB,,North Carolina,College Stats,5-9,202,4.53,35.5,18,114,6.94,4.06,
139,2012,Loni Fangupo,DT,,BYU,,6-1,323,5.12,31.5,36,99,7.94,4.62,
140,2012,Antonio Fenelus,CB,,Wisconsin,College Stats,5-8,190,4.57,32.0,20,109,6.80,4.20,
141,2012,Chris Galippo,ILB,,Southern California,College Stats,6-1,241,4.73,29.5,19,107,6.90,4.10,
142,2012,Janzen Jackson,FS,,McNeese State,,5-11,188,4.60,36.5,9,125,6.90,4.15,
143,2012,Jamaar Jarrett,DE,,Arizona State,College Stats,6-5,265,4.96,30.0,21,114,,4.34,
144,2012,Jeremy Jones,CB,,Wayne State (MI),,5-9,197,4.56,31.5,20,116,7.14,4.18,
145,2012,Coryell Judie,CB,,Texas A&M,College Stats,6-0,194,4.45,37.0,,126,7.33,4.25,
146,2012,Brandon Lindsey,OLB,,Pittsburgh,College Stats,6-2,254,4.85,33.0,23,117,7.36,4.28,
147,2012,D'Anton Lynn,CB,,Penn State,College Stats,6-0,206,4.71,31.5,17,111,,,
148,2012,Kyle Martens,P,,Rice,College Stats,6-5,226,4.92,,,,,,
149,2012,Vaughn Meatoga,DT,,Hawaii,College Stats,6-1,294,4.93,30.0,27,108,7.10,4.21,
150,2012,Rennie Moore,DT,,Clemson,College Stats,6-3,268,5.00,30.5,21,109,,4.53,
151,2012,Tyler Nielsen,OLB,,Iowa,College Stats,6-3,238,4.63,,21,,7.27,4.31,
152,2012,Donte Paige-Moss,DE,,North Carolina,College Stats,6-3,268,4.67,,26,,,,
153,2012,Tydreke Powell,DT,,North Carolina,College Stats,6-2,311,5.28,28.5,29,99,7.31,4.62,
154,2012,DeAndre Presley,CB,,Appalachian State,,5-10,185,4.53,32.0,8,114,7.19,4.28,
155,2012,Antwuan Reed,CB,,Pittsburgh,College Stats,5-10,188,4.58,36.5,14,124,,4.20,
